phase,fold,epoch,loss,accuracy,learning_rate,train_loss,val_loss
2.0,2.0,9.0,,0.8699511599511598,1e-05,18.805010044446554,2.2845587730407715
2.0,2.0,10.0,,0.8554212454212455,1e-05,20.819049022103723,2.2775092124938965
2.0,2.0,11.0,,0.8433333333333333,1e-05,22.826983565497997,2.2930214405059814
2.0,2.0,12.0,,0.8157775557775557,1e-05,24.843791262223302,2.2849464416503906
2.0,2.0,13.0,,0.8564708641400371,1e-05,26.84107230256535,2.2900631427764893
2.0,2.0,14.0,,0.8047100518529091,1e-05,28.84163805404444,2.2980830669403076
2.0,2.0,15.0,,0.8546320346320345,1.0000000000000002e-06,30.840923497326486,2.2863717079162598
2.0,2.0,16.0,,0.8699511599511598,1.0000000000000002e-06,32.844599013687464,2.287210702896118
2.0,2.0,17.0,,0.8328763300191871,1.0000000000000002e-06,34.843685140746466,2.2968087196350098
2.0,2.0,18.0,,0.8231119114312392,1.0000000000000002e-06,36.83900789206173,2.2897162437438965
2.0,2.0,19.0,,0.8118565001758279,1.0000000000000002e-06,38.839108656384184,2.3045341968536377
2.0,2.0,20.0,,0.8620050125313282,1.0000000000000002e-06,40.83952719507251,2.294678211212158
2.0,3.0,1.0,,0.7975549194036589,0.0001,2.0651372299399426,2.2538576126098633
2.0,3.0,2.0,,0.7866492237920808,0.0001,4.09849529112539,2.2393319606781006
2.0,3.0,3.0,,0.7709552268950765,0.0001,6.1177912988970355,2.238982915878296
2.0,3.0,4.0,,0.7890698587127157,0.0001,8.122570508697127,2.259413719177246
2.0,3.0,5.0,,0.8640898464649016,0.0001,10.111783726668273,2.2442679405212402
2.0,3.0,6.0,,0.8763597746791024,0.0001,12.08380327088004,2.2274510860443115
2.0,3.0,7.0,,0.8789861266552995,0.0001,14.047645834611735,2.238464593887329
2.0,3.0,8.0,,0.859314058956916,1e-05,16.00349013053388,2.2234742641448975
2.0,3.0,9.0,,0.8676387104958534,1e-05,17.95761233931374,2.214690923690796
2.0,3.0,10.0,,0.8714339068960918,1e-05,19.90959460205502,2.2207725048065186
2.0,3.0,11.0,,0.8886621315192743,1e-05,21.865139155832242,2.2195138931274414
2.0,3.0,12.0,,0.8374895280158439,1e-05,23.81094919994313,2.229903221130371
2.0,3.0,13.0,,0.8447165532879818,1e-05,25.761392736520392,2.2201271057128906
2.0,3.0,14.0,,0.8770055341483912,1e-05,27.71117948759414,2.2102975845336914
2.0,3.0,15.0,,0.8520152303345581,1.0000000000000002e-06,29.658804632856853,2.2186853885650635
2.0,3.0,16.0,,0.8465519541149793,1.0000000000000002e-06,31.606858954207443,2.214695930480957
2.0,3.0,17.0,,0.8280015222872366,1.0000000000000002e-06,33.55302138567826,2.207712411880493
2.0,3.0,18.0,,0.8756388452817024,1.0000000000000002e-06,35.49984735100927,2.215730667114258
2.0,3.0,19.0,,0.8676016047444619,1.0000000000000002e-06,37.441695986255525,2.2141494750976562
2.0,3.0,20.0,,0.8628571428571429,1.0000000000000002e-06,39.39403935059852,2.2144949436187744
2.0,4.0,1.0,,0.9443253968253967,0.0001,1.9737600173574195,2.1642417907714844
2.0,4.0,2.0,,0.958095238095238,0.0001,3.9280066874719437,2.1614584922790527
2.0,4.0,3.0,,0.9451700680272109,0.0001,5.872740936535661,2.186514139175415
2.0,4.0,4.0,,0.9434384662956091,0.0001,7.806417603646556,2.1667845249176025
2.0,4.0,5.0,,0.9166810966810967,0.0001,9.73010704637001,2.1674067974090576
2.0,4.0,6.0,,0.9373160173160173,0.0001,11.646617005802824,2.162235975265503
2.0,4.0,7.0,,0.958095238095238,0.0001,13.561478313579354,2.1425869464874268
2.0,4.0,8.0,,0.9287535014005602,1e-05,15.473588079107278,2.160187244415283
2.0,4.0,9.0,,0.958095238095238,1e-05,17.382086871772685,2.1396758556365967
2.0,4.0,10.0,,0.9440986394557823,1e-05,19.291893631753954,2.1723506450653076
2.0,4.0,11.0,,0.9298953823953824,1e-05,21.208052287819566,2.161785364151001
2.0,4.0,12.0,,0.9374603174603174,1e-05,23.114071469580402,2.1541666984558105
2.0,4.0,13.0,,0.958095238095238,1e-05,25.023759592391258,2.148745059967041
2.0,4.0,14.0,,0.958095238095238,1e-05,26.9330745132166,2.1556508541107178
2.0,4.0,15.0,,0.958095238095238,1.0000000000000002e-06,28.842793727861082,2.149036169052124
2.0,4.0,16.0,,0.958095238095238,1.0000000000000002e-06,30.750445534251497,2.1651813983917236
2.0,4.0,17.0,,0.958095238095238,1.0000000000000002e-06,32.65884293749341,2.144263744354248
2.0,4.0,18.0,,0.9309842538413966,1.0000000000000002e-06,34.57578829838811,2.1680502891540527
2.0,4.0,19.0,,0.9453968253968253,1.0000000000000002e-06,36.48202900775445,2.1562469005584717
2.0,4.0,20.0,,0.9453968253968253,1.0000000000000002e-06,38.385526912186734,2.152198076248169
2.0,5.0,1.0,,0.9365263892118113,0.0001,1.9525737421853202,2.171013355255127
2.0,5.0,2.0,,0.9576067581182671,0.0001,3.8843428884233746,2.1656076908111572
2.0,5.0,3.0,,0.9576067581182671,0.0001,5.814704581669399,2.1574108600616455
2.0,5.0,4.0,,0.9450463716448371,0.0001,7.747551931653704,2.160254716873169
2.0,5.0,5.0,,0.9065447900688175,0.0001,9.667256924084255,2.190972089767456
2.0,5.0,6.0,,0.9404709622100925,0.0001,11.580029480797904,2.1533095836639404
2.0,5.0,7.0,,0.9047044404023808,0.0001,13.485802507400512,2.160885810852051
2.0,5.0,8.0,,0.9337972343087432,1e-05,15.39519556249891,2.156395673751831
2.0,5.0,9.0,,0.9728004684526422,1e-05,17.302327374049597,2.1443614959716797
2.0,5.0,10.0,,0.9595959595959597,1e-05,19.209164834022523,2.1536922454833984
2.0,5.0,11.0,,0.9646569211786603,1e-05,21.11383227280208,2.1486973762512207
2.0,5.0,12.0,,0.916839199447895,1e-05,23.01732118810926,2.153287887573242
2.0,5.0,13.0,,0.9380972820870518,1e-05,24.91906269618443,2.1446475982666016
2.0,5.0,14.0,,0.9380555032728946,1e-05,26.82279145717621,2.150567054748535
2.0,5.0,15.0,,0.9521412226217717,1.0000000000000002e-06,28.7262152331216,2.158951997756958
2.0,5.0,16.0,,0.943069135288815,1.0000000000000002e-06,30.629377947534834,2.155282735824585
2.0,5.0,17.0,,0.9337972343087432,1.0000000000000002e-06,32.53179816859109,2.1453609466552734
2.0,5.0,18.0,,0.9356114426446906,1.0000000000000002e-06,34.436798095703125,2.145468235015869
2.0,5.0,19.0,,0.91623026022003,1.0000000000000002e-06,36.34153326238905,2.1560378074645996
2.0,5.0,20.0,,0.9193044806855548,1.0000000000000002e-06,38.24553026131221,2.144568681716919
3.0,1.0,1.0,,0.13595090826649098,0.0001,3.0653446449595654,3.2758407592773438
3.0,1.0,2.0,,0.1625934720771625,0.0001,5.964572620999282,3.169755458831787
3.0,1.0,3.0,,0.26892131406278835,0.0001,8.75377757382241,3.0697479248046875
3.0,1.0,4.0,,0.3266270297915867,0.0001,11.459574751033905,3.0024898052215576
3.0,1.0,5.0,,0.3769742730435601,0.0001,14.097205233422054,2.9326767921447754
3.0,1.0,6.0,,0.39880052932919646,0.0001,16.685746356939813,2.8937582969665527
3.0,1.0,7.0,,0.40725975852558133,0.0001,19.23257252365161,2.856611728668213
3.0,1.0,8.0,,0.4353663214422708,1e-05,21.74948875919269,2.862313985824585
3.0,1.0,9.0,,0.5117986092669636,1e-05,24.26490475873279,2.8311266899108887
3.0,1.0,10.0,,0.5043352529518614,1e-05,26.77135537536281,2.8749842643737793
3.0,1.0,11.0,,0.5260110990192897,1e-05,29.27655951080808,2.8716273307800293
3.0,1.0,12.0,,0.5039366400125893,1e-05,31.77753459268315,2.864227533340454
3.0,1.0,13.0,,0.483857562971487,1e-05,34.276233158293806,2.8747634887695312
3.0,1.0,14.0,,0.5845686662142359,1e-05,36.775560535443056,2.869597911834717
3.0,1.0,15.0,,0.5007320134764582,1.0000000000000002e-06,39.27049439576022,2.8720972537994385
3.0,1.0,16.0,,0.5235964581459741,1.0000000000000002e-06,41.76295238847186,2.8705296516418457
3.0,1.0,17.0,,0.4749497957986417,1.0000000000000002e-06,44.25614161552138,2.859302282333374
3.0,1.0,18.0,,0.5207634565642271,1.0000000000000002e-06,46.74870789430703,2.8665149211883545
3.0,1.0,19.0,,0.5217260897454494,1.0000000000000002e-06,49.24189950098657,2.8704867362976074
3.0,1.0,20.0,,0.5071723989543482,1.0000000000000002e-06,51.73172805871174,2.86257004737854
3.0,2.0,1.0,,0.708428772352823,0.0001,2.529199747522925,2.7247159481048584
3.0,2.0,2.0,,0.6972965618535238,0.0001,4.998941653853009,2.704686164855957
3.0,2.0,3.0,,0.6658837927192358,0.0001,7.430646799172566,2.7228338718414307
3.0,2.0,4.0,,0.6754704797147091,0.0001,9.842345804165882,2.6670215129852295
3.0,2.0,5.0,,0.6936559689724247,0.0001,12.22195436848197,2.676098108291626
3.0,2.0,6.0,,0.7627239146226489,0.0001,14.587191724473504,2.667429208755493
3.0,2.0,7.0,,0.7387395172875441,0.0001,16.92835930198621,2.637366533279419
3.0,2.0,8.0,,0.722303364708428,1e-05,19.26185862273927,2.651639223098755
3.0,2.0,9.0,,0.7529644054960511,1e-05,21.59373992263891,2.6332943439483643
3.0,2.0,10.0,,0.7686951593950849,1e-05,23.924804834803197,2.6469483375549316
3.0,2.0,11.0,,0.7248605824555192,1e-05,26.254289777415572,2.634960412979126
3.0,2.0,12.0,,0.7067233516600605,1e-05,28.579936846046692,2.640817165374756
3.0,2.0,13.0,,0.7948989594559215,1e-05,30.910662596392783,2.6251144409179688
3.0,2.0,14.0,,0.7864675881526539,1e-05,33.23548330774732,2.633240222930908
3.0,2.0,15.0,,0.7470133008107692,1.0000000000000002e-06,35.554794946293924,2.6499524116516113
3.0,2.0,16.0,,0.7516228497241156,1.0000000000000002e-06,37.88582353834893,2.6224350929260254
3.0,2.0,17.0,,0.7473831138388101,1.0000000000000002e-06,40.208126303496634,2.630847692489624
3.0,2.0,18.0,,0.6877651883980999,1.0000000000000002e-06,42.52787209923859,2.666055917739868
3.0,2.0,19.0,,0.7412457912457913,1.0000000000000002e-06,44.84945268539866,2.646252393722534
3.0,2.0,20.0,,0.7668154630179947,1.0000000000000002e-06,47.1763288382512,2.6305198669433594
3.0,3.0,1.0,,0.8055740617366199,0.0001,2.3457855206386298,2.604473352432251
3.0,3.0,2.0,,0.8009055228712711,0.0001,4.673403484806133,2.6007087230682373
3.0,3.0,3.0,,0.8505865035845047,0.0001,6.986205377396504,2.602452516555786
3.0,3.0,4.0,,0.8938718103275064,0.0001,9.286266664031205,2.5948948860168457
3.0,3.0,5.0,,0.8557850322007551,0.0001,11.57406520539788,2.599726438522339
3.0,3.0,6.0,,0.8902953586497889,0.0001,13.854104408033335,2.569936990737915
3.0,3.0,7.0,,0.8490405866988145,0.0001,16.12612257641592,2.5852677822113037
3.0,3.0,8.0,,0.8763952236970225,1e-05,18.391763711431224,2.588341474533081
3.0,3.0,9.0,,0.8311030741410487,1e-05,20.661173970835982,2.581578016281128
3.0,3.0,10.0,,0.865959562311994,1e-05,22.928709368796866,2.5735414028167725
3.0,3.0,11.0,,0.8777905638665132,1e-05,25.198458389112144,2.5601577758789062
3.0,3.0,12.0,,0.848583484026522,1e-05,27.46449430884829,2.57022762298584
3.0,3.0,13.0,,0.857562971487022,1e-05,29.730352002344315,2.5692474842071533
3.0,3.0,14.0,,0.8348386789759206,1e-05,31.994028650271666,2.5880661010742188
3.0,3.0,15.0,,0.8990885345315724,1.0000000000000002e-06,34.260388187542084,2.576188802719116
3.0,3.0,16.0,,0.8535818611767978,1.0000000000000002e-06,36.52462572960337,2.58402681350708
3.0,3.0,17.0,,0.8392187739368051,1.0000000000000002e-06,38.78933505647501,2.569383144378662
3.0,3.0,18.0,,0.8411200613732258,1.0000000000000002e-06,41.051717317787705,2.566568374633789
3.0,3.0,19.0,,0.8654939996712148,1.0000000000000002e-06,43.31105444689465,2.5579991340637207
3.0,3.0,20.0,,0.8476793248945148,1.0000000000000002e-06,45.57822291562512,2.5647525787353516
3.0,4.0,1.0,,0.8289113645388948,0.0001,2.2837154653337266,2.5408542156219482
3.0,4.0,2.0,,0.7652846967228238,0.0001,4.550361227610755,2.547523260116577
3.0,4.0,3.0,,0.8029961491499953,0.0001,6.809793464721195,2.5509836673736572
3.0,4.0,4.0,,0.8267288267288267,0.0001,9.070555007268512,2.5325069427490234
3.0,4.0,5.0,,0.8141072602611065,0.0001,11.321993651465764,2.5368165969848633
3.0,4.0,6.0,,0.9448969331322272,0.0001,13.573413058689662,2.5246822834014893
3.0,4.0,7.0,,0.9132730015082956,0.0001,15.817772487610105,2.53350830078125
3.0,4.0,8.0,,0.8821421665313067,1e-05,18.056085238381037,2.5298492908477783
3.0,4.0,9.0,,0.917094017094017,1e-05,20.300848661907136,2.523369789123535
3.0,4.0,10.0,,0.9094268476621418,1e-05,22.54450697066292,2.523906946182251
3.0,4.0,11.0,,0.8907549212979077,1e-05,24.788006667485313,2.5229074954986572
3.0,4.0,12.0,,0.8617928630074377,1e-05,27.026099019580418,2.522386312484741
3.0,4.0,13.0,,0.9316239316239315,1e-05,29.26956957938179,2.5050406455993652
3.0,4.0,14.0,,0.8647788109326572,1e-05,31.51386174020313,2.5250656604766846
3.0,4.0,15.0,,0.9316239316239315,1.0000000000000002e-06,33.75400659016201,2.5079543590545654
3.0,4.0,16.0,,0.8974610356963298,1.0000000000000002e-06,35.99640870699807,2.52449631690979
3.0,4.0,17.0,,0.9325037707390649,1.0000000000000002e-06,38.234454085334896,2.5088138580322266
3.0,4.0,18.0,,0.8992110453648914,1.0000000000000002e-06,40.47878711034381,2.516369342803955
3.0,4.0,19.0,,0.8742287124640066,1.0000000000000002e-06,42.72018472656371,2.5238053798675537
3.0,4.0,20.0,,0.8767756313570791,1.0000000000000002e-06,44.96385870812431,2.5318691730499268
3.0,5.0,1.0,,0.9441854441854443,0.0001,2.259583204511612,2.51497483253479
3.0,5.0,2.0,,0.9438243673537792,0.0001,4.508319312050229,2.5129828453063965
3.0,5.0,3.0,,0.9131556896262779,0.0001,6.752638764608474,2.534989595413208
3.0,5.0,4.0,,0.9017659627953745,0.0001,8.994069139541141,2.5310277938842773
3.0,5.0,5.0,,0.9011169386169385,0.0001,11.239494092880733,2.547041177749634
3.0,5.0,6.0,,0.9191448801742919,0.0001,13.480641553515479,2.527470350265503
3.0,5.0,7.0,,0.919300280329692,0.0001,15.717078289153084,2.5270354747772217
3.0,5.0,8.0,,0.9319399554693673,1e-05,17.952464924161397,2.516948938369751
3.0,5.0,9.0,,0.9191448801742919,1e-05,20.184593227174545,2.535144567489624
3.0,5.0,10.0,,0.8768749768749768,1e-05,22.415632388705298,2.540713310241699
3.0,5.0,11.0,,0.9319399554693673,1e-05,24.644280491177998,2.5177371501922607
3.0,5.0,12.0,,0.9191448801742919,1e-05,26.883803408486504,2.522197961807251
3.0,5.0,13.0,,0.9314944314944313,1e-05,29.117046083722794,2.5163471698760986
3.0,5.0,14.0,,0.9267303502597619,1e-05,31.345675693239485,2.5175061225891113
3.0,5.0,15.0,,0.9438243673537792,1.0000000000000002e-06,33.57609429359436,2.5105433464050293
3.0,5.0,16.0,,0.9319399554693673,1.0000000000000002e-06,35.80469208898998,2.51623797416687
3.0,5.0,17.0,,0.9196100196100195,1.0000000000000002e-06,38.034923874385775,2.5248260498046875
3.0,5.0,18.0,,0.8841772606478489,1.0000000000000002e-06,40.264629824199375,2.5444071292877197
3.0,5.0,19.0,,0.9439797675091793,1.0000000000000002e-06,42.49307083856492,2.521811008453369
3.0,5.0,20.0,,0.9077991452991453,1.0000000000000002e-06,44.7246963092259,2.516202688217163
4.0,1.0,1.0,,0.16037252221462747,0.0001,3.3041922303164646,3.476686954498291
4.0,1.0,2.0,,0.3265459845746407,0.0001,6.41088522054656,3.346794843673706
4.0,1.0,3.0,,0.3926047437411074,0.0001,9.391871715064765,3.2503440380096436
4.0,1.0,4.0,,0.41962663708371556,0.0001,12.285633495779281,3.171396493911743
4.0,1.0,5.0,,0.38652628009245665,0.0001,15.117183208465576,3.1008596420288086
4.0,1.0,6.0,,0.4329075336428277,0.0001,17.89363890396637,3.072105646133423
4.0,1.0,7.0,,0.45577344482143245,0.0001,20.624134868805537,3.058340311050415
4.0,1.0,8.0,,0.5165690926720339,1e-05,23.333111201737488,3.0749571323394775
4.0,1.0,9.0,,0.5033212741381894,1e-05,26.044354391503266,3.0631864070892334
4.0,1.0,10.0,,0.5277690446808094,1e-05,28.74521884837164,3.0574376583099365
4.0,1.0,11.0,,0.5018336926231663,1e-05,31.44317475526934,3.076873540878296
4.0,1.0,12.0,,0.5591579988638812,1e-05,34.13743694375662,3.051910400390625
4.0,1.0,13.0,,0.55752997002997,1e-05,36.82952160673168,3.047302007675171
4.0,1.0,14.0,,0.5283872377622377,1e-05,39.52164277409021,3.074073553085327
4.0,1.0,15.0,,0.5929789907062634,1.0000000000000002e-06,42.20788184846764,3.043975591659546
4.0,1.0,16.0,,0.6036426808485632,1.0000000000000002e-06,44.89834481325771,3.0436017513275146
4.0,1.0,17.0,,0.5353933148191522,1.0000000000000002e-06,47.58273958281822,3.0682642459869385
4.0,1.0,18.0,,0.5881618381618381,1.0000000000000002e-06,50.26921420799774,3.0489554405212402
4.0,1.0,19.0,,0.5450251502883081,1.0000000000000002e-06,52.95328043473003,3.0409891605377197
4.0,1.0,20.0,,0.5735180594806263,1.0000000000000002e-06,55.63648051783316,3.0589089393615723
4.0,2.0,1.0,,0.5634546280318012,0.0001,2.7125074120486423,2.9802663326263428
4.0,2.0,2.0,,0.5788612448724808,0.0001,5.365439513587411,2.9703760147094727
4.0,2.0,3.0,,0.7093974065884179,0.0001,7.988904162777044,2.9225316047668457
4.0,2.0,4.0,,0.7087672134685736,0.0001,10.587203501979623,2.9284582138061523
4.0,2.0,5.0,,0.7512557092687193,0.0001,13.169067921787079,2.9255123138427734
4.0,2.0,6.0,,0.7236118585094131,0.0001,15.732880834141804,2.908829689025879
4.0,2.0,7.0,,0.7570090218296989,0.0001,18.283624491678083,2.901548147201538
4.0,2.0,8.0,,0.7598121236918328,1e-05,20.82472352130555,2.9053804874420166
4.0,2.0,9.0,,0.7763653209612789,1e-05,23.367146620331674,2.9072389602661133
4.0,2.0,10.0,,0.7758846383920305,1e-05,25.903932154685176,2.889068841934204
4.0,2.0,11.0,,0.7188854840540234,1e-05,28.445412477082638,2.8994476795196533
4.0,2.0,12.0,,0.7388367923554204,1e-05,30.989910073726104,2.8908417224884033
