phase,fold,epoch,loss,accuracy
9,5,1,4.142339150110881,0.3517203810682072
9,5,2,4.052942514419556,0.4218686295681853
9,5,3,4.081692695617676,0.3181433428000933
9,5,4,4.079118490219116,0.3292528917814959
9,5,5,4.115197817484538,0.3771660951732294
9,5,6,4.10374919573466,0.33534704488589673
9,5,7,4.130589008331299,0.301593575506619
9,5,8,4.151442448298137,0.3265737080954472
9,5,9,4.124599933624268,0.3296177891446434
9,5,10,4.129745960235596,0.3410737812911726
9,5,11,4.072967529296875,0.35344490453186106
9,5,12,4.121423721313477,0.33866105713931804
9,5,13,4.1456247965494795,0.32774225070677865
9,5,14,4.112501462300618,0.3728661033008859
9,5,15,4.160322984059651,0.30269163203945815
9,5,16,4.133200009663899,0.3203722203722204
9,5,17,4.151778221130371,0.2773910268475486
9,5,18,4.1375289758046465,0.22383691188039012
9,5,19,4.102970918019612,0.22847515636121332
9,5,20,4.108114004135132,0.2590481177437699
9,5,21,4.133208354314168,0.2893416567329611
9,5,22,4.168742815653483,0.31840917070894187
9,5,23,4.181657632191976,0.30933048433048427
9,5,24,4.153014500935872,0.3158324894022834
9,5,25,4.140439510345459,0.3500536768652711
9,5,26,4.155982335408528,0.3206375347679696
9,5,27,4.163453261057536,0.27737270081315446
9,5,28,4.168725808461507,0.35405599657517817
9,5,29,4.176711400349935,0.29532200890896537
9,5,30,4.196175893147786,0.29261524770678093
