phase,fold,epoch,loss,accuracy
10,5,1,3.9906249046325684,0.5412509130489682
10,5,2,4.004100640614827,0.5768072306044754
10,5,3,4.014271895090739,0.545107735782409
10,5,4,4.0270406405131025,0.5682599838640107
10,5,5,4.0201341311136884,0.506364204291563
10,5,6,4.0165291627248125,0.4973096999942637
10,5,7,4.03278923034668,0.5541590400650804
10,5,8,4.03212038675944,0.47939002988455476
10,5,9,4.009760618209839,0.5551897394179274
10,5,10,4.017531553904216,0.5181367849153083
10,5,11,4.027541001637776,0.5014667286479368
10,5,12,4.056652784347534,0.45668415017013514
10,5,13,4.0271205107371015,0.5420057198580689
10,5,14,4.049338658650716,0.5120423573443706
10,5,15,4.026984214782715,0.5413168114510396
10,5,16,3.9877847830454507,0.5822766346256278
10,5,17,4.004376173019409,0.5453068403719805
10,5,18,4.015932480494182,0.5428048461605508
10,5,19,4.0437646706899,0.5323547071869219
10,5,20,4.047279914220174,0.5164261540100467
10,5,21,4.065400282541911,0.4685897622139232
10,5,22,4.050422430038452,0.5365275291449786
10,5,23,4.052170753479004,0.5279903541648509
10,5,24,4.033063173294067,0.5298645426162205
10,5,25,4.040791908899943,0.5384614080922806
10,5,26,3.997353951136271,0.4172441236002231
10,5,27,4.012329816818237,0.324693865536324
10,5,28,4.005672534306844,0.3965387246295053
10,5,29,3.97774068514506,0.4622765816014928
10,5,30,3.9788595835367837,0.49786201866738783
