phase,fold,epoch,loss,accuracy
1,5,1,1.7236406803131104,0.782258892667775
1,5,2,1.69723641872406,0.8115554267684085
1,5,3,1.7171748876571655,0.8374247400109469
1,5,4,1.6872949600219727,0.8635503104062943
1,5,5,1.7709016799926758,0.7005150022391401
1,5,6,1.6528040170669556,0.8940909191042639
1,5,7,1.7060827016830444,0.7962788394837076
1,5,8,1.6857333183288574,0.8241984271022382
1,5,9,1.713032603263855,0.7487198062248772
1,5,10,1.6630221605300903,0.8206561637596119
1,5,11,1.6673493385314941,0.8412215460897001
1,5,12,1.6951606273651123,0.7376212135847023
1,5,13,1.6715987920761108,0.8287291928265559
1,5,14,1.671183466911316,0.8250787751801951
1,5,15,1.6511030197143555,0.7546735099473436
1,5,16,1.695225477218628,0.7936981600774703
1,5,17,1.629929780960083,0.8656714932577001
1,5,18,1.688458800315857,0.8426700163649026
1,5,19,1.6935112476348877,0.7576773238030845
1,5,20,1.5938620567321777,0.9116728212062897
