phase,fold,epoch,loss,accuracy
2,5,1,2.3155899047851562,0.762119613250835
2,5,2,2.34603214263916,0.6829067655990733
2,5,3,2.3298938274383545,0.7198484354592952
2,5,4,2.3418128490448,0.6618126343239465
2,5,5,2.267324447631836,0.721116942457341
2,5,6,2.275789260864258,0.7687696800977739
2,5,7,2.2842838764190674,0.7397063218330185
2,5,8,2.258720636367798,0.7654834463399995
2,5,9,2.2518577575683594,0.7807774733888094
2,5,10,2.266922950744629,0.7552915503637898
2,5,11,2.2680554389953613,0.7412656207924923
2,5,12,2.2728586196899414,0.7478362233264194
2,5,13,2.2612431049346924,0.7900144406177587
2,5,14,2.292520523071289,0.7122286545363469
2,5,15,2.2764856815338135,0.7303939840277857
2,5,16,2.252467393875122,0.7612531708248942
2,5,17,2.3075897693634033,0.7249388118166398
2,5,18,2.2822062969207764,0.7795488141264914
2,5,19,2.2751848697662354,0.7745336153707194
2,5,20,2.2915456295013428,0.7288957034074919
