phase,fold,epoch,loss,accuracy
6,5,1,3.5697220961252847,0.45108242660503767
6,5,2,3.5985707441965737,0.43948375718332006
6,5,3,3.6101545492808023,0.4305611853166745
6,5,4,3.5874249935150146,0.43081329637308574
6,5,5,3.5819430351257324,0.4871736110767009
6,5,6,3.5750156243642173,0.5070828647467265
6,5,7,3.6150020758310952,0.401203286220883
6,5,8,3.6014603773752847,0.46380711955242565
6,5,9,3.5812129179636636,0.48827987578500337
6,5,10,3.5848015944163003,0.4862567427074849
6,5,11,3.6017138163248696,0.4412617725184209
6,5,12,3.586341698964437,0.45867190818127107
6,5,13,3.616224686304728,0.47648690801160964
6,5,14,3.6001412868499756,0.4793959080937462
6,5,15,3.603261152903239,0.48618149786144227
6,5,16,3.6294193267822266,0.4636040136458341
6,5,17,3.638866345087687,0.4135981961562127
6,5,18,3.6173322200775146,0.4289975793889194
6,5,19,3.6224865913391113,0.46683534132331467
6,5,20,3.6488874753316245,0.4347488759138964
