phase,fold,epoch,loss,accuracy
10,5,1,4.2781096458435055,0.23683131852035386
10,5,2,4.287378120422363,0.2782934798838769
10,5,3,4.286710166931153,0.24796166463490504
10,5,4,4.283542919158935,0.22826844200701327
10,5,5,4.272185802459717,0.2567793385666718
10,5,6,4.271884441375732,0.23869461967274652
10,5,7,4.282192134857178,0.29035160646822145
10,5,8,4.2882006645202635,0.27694343691407375
10,5,9,4.292543888092041,0.2929493796139636
10,5,10,4.287124538421631,0.3070207595406189
10,5,11,4.314999198913574,0.23424028552702536
10,5,12,4.3122878074646,0.254284026588279
10,5,13,4.31453046798706,0.23935803586155943
10,5,14,4.31605863571167,0.2330986914169317
10,5,15,4.3273638725280765,0.2395070986894023
10,5,16,4.335881328582763,0.25659717342848626
10,5,17,4.32911434173584,0.26049037487517807
10,5,18,4.319225120544433,0.2751956491167744
10,5,19,4.33036241531372,0.24038948943293115
10,5,20,4.3529986381530765,0.2484295669816363
