phase,fold,epoch,loss,accuracy
4,5,1,2.98825740814209,0.6907345982744274
4,5,2,2.9914220571517944,0.7040738356355093
4,5,3,3.0153533220291138,0.6502740978119338
4,5,4,3.055137515068054,0.6555724951335442
4,5,5,3.0062559843063354,0.6974659157248615
4,5,6,3.021921157836914,0.6712144886977797
4,5,7,3.0024452209472656,0.7189480531250285
4,5,8,3.0176944732666016,0.6764302634726771
4,5,9,3.024623155593872,0.6807273944838887
4,5,10,3.0368210077285767,0.655855648254564
4,5,11,3.0082892179489136,0.6922139328771759
4,5,12,3.0346007347106934,0.6544169938820413
4,5,13,3.05696439743042,0.657574425070007
4,5,14,3.070974349975586,0.647861802822007
4,5,15,3.0727416276931763,0.6418160580463428
4,5,16,3.0568994283676147,0.6808257500599946
4,5,17,3.091130018234253,0.6001491396128581
4,5,18,3.096927046775818,0.6237314454916335
4,5,19,3.0875898599624634,0.6274295018389037
4,5,20,3.0722196102142334,0.6522561557211898
