phase,fold,epoch,loss,accuracy,learning_rate,train_loss,val_loss
1.0,1.0,1.0,,0.1321840118450288,0.0001,2.3014632823619436,2.2920331954956055
1.0,1.0,2.0,,0.17582515611061555,0.0001,4.577379244946419,2.281174659729004
1.0,1.0,3.0,,0.20788025533788249,0.0001,6.830378257467392,2.267319917678833
1.0,1.0,4.0,,0.44886330020926224,0.0001,9.05065462031263,2.2494726181030273
1.0,1.0,5.0,,0.4321783677715881,0.0001,11.238558464861931,2.2248690128326416
1.0,1.0,6.0,,0.5614304715999631,0.0001,13.392856607031314,2.191640615463257
1.0,1.0,7.0,,0.531636348585501,0.0001,15.50873233815457,2.1520376205444336
1.0,1.0,8.0,,0.5566129974693756,1e-05,17.59188225725864,2.15219783782959
1.0,1.0,9.0,,0.45140967374267477,1e-05,19.669323456541022,2.1461613178253174
1.0,1.0,10.0,,0.5969437065648432,1e-05,21.743196883100143,2.146007537841797
1.0,2.0,1.0,,0.9309128171042429,0.0001,2.09430707059008,2.01700758934021
1.0,2.0,2.0,,0.9138267017130427,0.0001,4.134992816600394,1.974440574645996
1.0,2.0,3.0,,0.9304924236108943,0.0001,6.130918241054454,1.909903645515442
1.0,2.0,4.0,,0.912979244085924,0.0001,8.075500370593781,1.8632242679595947
1.0,2.0,5.0,,0.9107756096788998,0.0001,9.984160843301327,1.8230928182601929
1.0,2.0,6.0,,0.9117416869161634,0.0001,11.850487474177745,1.800915002822876
1.0,2.0,7.0,,0.9162100998591527,0.0001,13.679274977521693,1.7726742029190063
1.0,2.0,8.0,,0.9127962433047179,1e-05,15.483599302616526,1.74928617477417
1.0,2.0,9.0,,0.9487094272737343,1e-05,17.2827455480048,1.7627426385879517
1.0,2.0,10.0,,0.9161978710333645,1e-05,19.07968525785081,1.7738065719604492
1.0,3.0,1.0,,0.92090395480226,0.0001,1.8247558441567928,1.7100492715835571
1.0,3.0,2.0,,0.9331450094161959,0.0001,3.6039570854065266,1.6975388526916504
1.0,3.0,3.0,,0.9331450094161959,0.0001,5.348794955902911,1.6603600978851318
1.0,3.0,4.0,,0.8796169428058659,0.0001,7.058979920630759,1.664336085319519
1.0,3.0,5.0,,0.9317719568567027,0.0001,8.746838607686632,1.6231813430786133
1.0,3.0,6.0,,0.9133709981167609,0.0001,10.401992235792443,1.600626826286316
1.0,3.0,7.0,,0.9042482940788025,0.0001,12.032645011962728,1.5779112577438354
1.0,3.0,8.0,,0.8957798322205103,1e-05,13.65145927642254,1.6055859327316284
1.0,3.0,9.0,,0.9164017170261594,1e-05,15.270473589795701,1.5995302200317383
1.0,3.0,10.0,,0.9331450094161959,1e-05,16.883385432020148,1.5996479988098145
1.0,4.0,1.0,,0.9662818308359945,0.0001,1.7618098999591585,1.6599427461624146
1.0,4.0,2.0,,0.9646892655367231,0.0001,3.477705201189569,1.6322673559188843
1.0,4.0,3.0,,0.9659827534939043,0.0001,5.1638873140862644,1.6230233907699585
1.0,4.0,4.0,,0.9304755071170927,0.0001,6.824571712473605,1.60493803024292
1.0,4.0,5.0,,0.9830508474576272,0.0001,8.46352130707274,1.567719578742981
1.0,4.0,6.0,,0.951767590999894,0.0001,10.084503611605218,1.577562928199768
1.0,4.0,7.0,,0.9659051830017195,0.0001,11.686689984037521,1.5580196380615234
1.0,4.0,8.0,,1.0,1e-05,13.270344272572943,1.548099160194397
1.0,5.0,1.0,,0.9636363636363636,0.0001,1.592588503481978,1.5484169721603394
1.0,5.0,2.0,,0.9636363636363636,0.0001,3.1606672840603327,1.563522458076477
1.0,5.0,3.0,,0.9636363636363636,0.0001,4.715542676085133,1.5417139530181885
1.0,5.0,4.0,,0.9636363636363636,0.0001,6.26043084314314,1.5511562824249268
1.0,5.0,5.0,,0.9823854306612927,0.0001,7.791305699590909,1.5324171781539917
1.0,5.0,6.0,,0.9465662126919734,0.0001,9.315325945110644,1.5270622968673706
1.0,5.0,7.0,,0.9629865739399208,0.0001,10.834554710630643,1.5279936790466309
1.0,5.0,8.0,,0.9823854306612927,1e-05,12.34268490742829,1.5117788314819336
1.0,5.0,9.0,,0.964792813677195,1e-05,13.85058551319575,1.537657380104065
1.0,5.0,10.0,,1.0,1e-05,15.355789915990021,1.5252134799957275
2.0,1.0,1.0,,0.4913561524741649,0.0001,2.6979258521910636,2.8397715091705322
2.0,1.0,2.0,,0.5312548416495784,0.0001,5.264796180964371,2.7585229873657227
2.0,1.0,3.0,,0.5343145743145742,0.0001,7.750829592400554,2.679647445678711
2.0,1.0,4.0,,0.5755352140856341,0.0001,10.17021439237834,2.6240954399108887
2.0,1.0,5.0,,0.6227968460111317,0.0001,12.536177705265715,2.564962863922119
2.0,1.0,6.0,,0.6532215093395217,0.0001,14.849843612281225,2.5156619548797607
2.0,1.0,7.0,,0.7128942486085342,0.0001,17.11569316156449,2.4878463745117188
2.0,1.0,8.0,,0.6842241968557758,1e-05,19.349517336882997,2.485262632369995
2.0,1.0,9.0,,0.762923329258733,1e-05,21.58342359313828,2.4811573028564453
2.0,1.0,10.0,,0.704558671142522,1e-05,23.80699860665106,2.4916019439697266
2.0,2.0,1.0,,0.7542959001782531,0.0001,2.2447232730072457,2.4300124645233154
2.0,2.0,2.0,,0.7381526246862381,0.0001,4.431779707631757,2.394334077835083
2.0,2.0,3.0,,0.6758157631841843,0.0001,6.573491066587441,2.368347406387329
2.0,2.0,4.0,,0.7802734706936388,0.0001,8.678916111641888,2.3370447158813477
2.0,2.0,5.0,,0.7234695696460403,0.0001,10.762285793981244,2.3304431438446045
2.0,2.0,6.0,,0.7172886497256247,0.0001,12.817406020284126,2.3318088054656982
2.0,2.0,7.0,,0.7657811469576176,0.0001,14.855634851694962,2.309091091156006
2.0,2.0,8.0,,0.7646267433485477,1e-05,16.878397312642853,2.321354627609253
2.0,2.0,9.0,,0.7813079637449386,1e-05,18.898037669479205,2.3245601654052734
2.0,2.0,10.0,,0.785088310382428,1e-05,20.916493389341568,2.2867350578308105
2.0,3.0,1.0,,0.8212964160022983,0.0001,2.0375651715049607,2.2458691596984863
2.0,3.0,2.0,,0.8464452447645724,0.0001,4.047750298694898,2.2327640056610107
2.0,3.0,3.0,,0.8255661238854517,0.0001,6.037945112447158,2.2247698307037354
2.0,3.0,4.0,,0.8706713454612613,0.0001,8.020880538075629,2.213707208633423
2.0,3.0,5.0,,0.8329648526077098,0.0001,9.993374462623322,2.2176687717437744
2.0,3.0,6.0,,0.8472108843537415,0.0001,11.948600825443062,2.1995351314544678
2.0,3.0,7.0,,0.8224246783733735,0.0001,13.897186461742633,2.215117931365967
2.0,3.0,8.0,,0.848678305821163,1e-05,15.840047153520755,2.2250454425811768
2.0,3.0,9.0,,0.856614813757671,1e-05,17.785397637702232,2.193660259246826
2.0,3.0,10.0,,0.8140185048378326,1e-05,19.72358000919383,2.202260732650757
2.0,4.0,1.0,,0.9029112554112554,0.0001,1.9786870646220382,2.1895618438720703
2.0,4.0,2.0,,0.9374603174603174,0.0001,3.945810210747531,2.188044309616089
2.0,4.0,3.0,,0.9109920634920635,0.0001,5.895945067901338,2.1873435974121094
2.0,4.0,4.0,,0.9236904761904762,0.0001,7.837510367020911,2.159851312637329
2.0,4.0,5.0,,0.9374603174603174,0.0001,9.775858149733594,2.1731622219085693
2.0,4.0,6.0,,0.9228011204481792,0.0001,11.702532883186066,2.1755306720733643
2.0,4.0,7.0,,0.9374603174603174,0.0001,13.629713804063831,2.159031629562378
2.0,4.0,8.0,,0.9374603174603174,1e-05,15.556686798304213,2.1481900215148926
2.0,4.0,9.0,,0.9374603174603174,1e-05,17.474116414678566,2.144439220428467
2.0,4.0,10.0,,0.9374603174603174,1e-05,19.391547260745877,2.1671853065490723
2.0,5.0,1.0,,0.9026601417905765,0.0001,1.9644710813249862,2.1944971084594727
2.0,5.0,2.0,,0.8875584489395231,0.0001,3.9084296635219027,2.1720528602600098
2.0,5.0,3.0,,0.8938327373109982,0.0001,5.850355856759208,2.188563585281372
2.0,5.0,4.0,,0.90398356971247,0.0001,7.786523338726589,2.17309308052063
2.0,5.0,5.0,,0.8677298208190656,0.0001,9.71988046169281,2.182063341140747
2.0,5.0,6.0,,0.9035803166237948,0.0001,11.638105790955679,2.1735751628875732
2.0,5.0,7.0,,0.8959320399218097,0.0001,13.552125705991472,2.162358045578003
2.0,5.0,8.0,,0.896955057824623,1e-05,15.466835846219745,2.1646578311920166
2.0,5.0,9.0,,0.8548996558149876,1e-05,17.377344567435127,2.1867213249206543
2.0,5.0,10.0,,0.9452788757136582,1e-05,19.286730698176793,2.158371686935425
3.0,1.0,1.0,,0.13346158054682541,0.0001,3.0930253502669607,3.27654767036438
3.0,1.0,2.0,,0.26976090014064696,0.0001,6.005890896365901,3.1587345600128174
3.0,1.0,3.0,,0.35491529345626616,0.0001,8.802747846409014,3.080436944961548
3.0,1.0,4.0,,0.3479976898256868,0.0001,11.521592776486829,3.004380464553833
3.0,1.0,5.0,,0.48260157563955025,0.0001,14.17253641110317,2.934924840927124
3.0,1.0,6.0,,0.4997774377521213,0.0001,16.76889008017862,2.8911962509155273
3.0,1.0,7.0,,0.5065017261219793,0.0001,19.31940943724031,2.864582061767578
3.0,1.0,8.0,,0.5291904298233412,1e-05,21.841183307064565,2.871846914291382
3.0,1.0,9.0,,0.5328899007026632,1e-05,24.354519979209655,2.8630945682525635
3.0,1.0,10.0,,0.4946742719208134,1e-05,26.86873301882653,2.874159097671509
3.0,2.0,1.0,,0.6303275065300382,0.0001,2.543584099241123,2.7696518898010254
3.0,2.0,2.0,,0.6393854147837766,0.0001,5.024680758737455,2.7441792488098145
3.0,2.0,3.0,,0.6862352823986244,0.0001,7.467876965832558,2.7140042781829834
3.0,2.0,4.0,,0.716408896455532,0.0001,9.885546461032455,2.687025785446167
3.0,2.0,5.0,,0.7547688746223057,0.0001,12.27260347840133,2.6799423694610596
3.0,2.0,6.0,,0.7097086916019222,0.0001,14.639096056579785,2.6704163551330566
3.0,2.0,7.0,,0.7475715564323159,0.0001,16.985322546807065,2.650379180908203
3.0,2.0,8.0,,0.7643788700750725,1e-05,19.322597420139676,2.655484914779663
3.0,2.0,9.0,,0.7361531494070586,1e-05,21.654047994856622,2.673877477645874
3.0,2.0,10.0,,0.7722249620983798,1e-05,23.984259231834656,2.6538426876068115
3.0,3.0,1.0,,0.7879004905820363,0.0001,2.3578154205516646,2.638120651245117
3.0,3.0,2.0,,0.8033199777801416,0.0001,4.683993553659718,2.613323450088501
3.0,3.0,3.0,,0.8604235185592711,0.0001,7.007458342108757,2.5996530055999756
3.0,3.0,4.0,,0.8843864933775583,0.0001,9.315204605175431,2.5943171977996826
3.0,3.0,5.0,,0.8617401530292936,0.0001,11.609059973127524,2.5946052074432373
3.0,3.0,6.0,,0.8921198998647366,0.0001,13.894604102821107,2.5757601261138916
3.0,3.0,7.0,,0.8638019098378859,0.0001,16.17534580048482,2.5834097862243652
3.0,3.0,8.0,,0.8917972674301788,1e-05,18.450482787599988,2.5894393920898438
3.0,3.0,9.0,,0.879011178694723,1e-05,20.72159929639974,2.563408851623535
3.0,3.0,10.0,,0.873439944922682,1e-05,22.995850351965352,2.571571111679077
3.0,4.0,1.0,,0.8889025860179708,0.0001,2.3026209399813697,2.5535104274749756
3.0,4.0,2.0,,0.9130008823834737,0.0001,4.585043767141918,2.5569655895233154
3.0,4.0,3.0,,0.9327658396484307,0.0001,6.861546255293346,2.540482759475708
3.0,4.0,4.0,,0.8772221577651442,0.0001,9.130706064284794,2.5573225021362305
3.0,4.0,5.0,,0.939666885820732,0.0001,11.393220325500247,2.5331974029541016
3.0,4.0,6.0,,0.8611407613670057,0.0001,13.647753963016328,2.5552515983581543
3.0,4.0,7.0,,0.8733339965627415,0.0001,15.902612247921171,2.5584945678710938
3.0,4.0,8.0,,0.8744473831012292,1e-05,18.147534298518348,2.540346384048462
3.0,4.0,9.0,,0.8890035122322573,1e-05,20.40163898013887,2.5330793857574463
3.0,4.0,10.0,,0.8638881982773384,1e-05,22.65270084880647,2.5287046432495117
3.0,5.0,1.0,,0.932699778853625,0.0001,2.2722281259203716,2.520974636077881
3.0,5.0,2.0,,0.8855432316970779,0.0001,4.534827485160222,2.536508083343506
3.0,5.0,3.0,,0.8970080196324539,0.0001,6.794477539970761,2.535041093826294
3.0,5.0,4.0,,0.9322113783652245,0.0001,9.045610753316728,2.5191495418548584
3.0,5.0,5.0,,0.9257964257964258,0.0001,11.297298043114798,2.5303823947906494
3.0,5.0,6.0,,0.9503481268187149,0.0001,13.54512419776311,2.5193026065826416
3.0,5.0,7.0,,0.9405061169767052,0.0001,15.792374192343818,2.528217315673828
3.0,5.0,8.0,,0.9517726282432164,1e-05,18.03486565786695,2.5157995223999023
3.0,5.0,9.0,,0.938233199262611,1e-05,20.280884647369383,2.5239789485931396
3.0,5.0,10.0,,0.9439797675091793,1e-05,22.524668854758854,2.524674654006958
4.0,1.0,1.0,,0.24178923980060343,0.0001,3.3141197881347395,3.487536668777466
4.0,1.0,2.0,,0.29532241377161167,0.0001,6.420926137281207,3.372922658920288
4.0,1.0,3.0,,0.4053082847104586,0.0001,9.404841552712762,3.281315803527832
4.0,1.0,4.0,,0.4470672000857759,0.0001,12.311795736507383,3.1965956687927246
4.0,1.0,5.0,,0.4701998981410746,0.0001,15.152645970201357,3.1517975330352783
4.0,1.0,6.0,,0.4892340613931523,0.0001,17.940284928924303,3.0848634243011475
4.0,1.0,7.0,,0.49206810170784276,0.0001,20.687931291104714,3.0618836879730225
4.0,1.0,8.0,,0.5018404550815542,1e-05,23.40775756390169,3.069990634918213
4.0,1.0,9.0,,0.5348085737791619,1e-05,26.12997159471593,3.071127414703369
4.0,1.0,10.0,,0.5494114508486165,1e-05,28.848785893437544,3.0733306407928467
4.0,2.0,1.0,,0.6029036867593934,0.0001,2.734020782259976,3.005608081817627
4.0,2.0,2.0,,0.6798332622105537,0.0001,5.408977238382226,2.9901232719421387
4.0,2.0,3.0,,0.7129970523055019,0.0001,8.051432735859166,2.9544014930725098
4.0,2.0,4.0,,0.6982244708442225,0.0001,10.660503542794721,2.947758436203003
4.0,2.0,5.0,,0.7119734559415222,0.0001,13.248508275061761,2.9161019325256348
4.0,2.0,6.0,,0.7275073981974968,0.0001,15.82154437097544,2.9243881702423096
4.0,2.0,7.0,,0.7665259204411116,0.0001,18.380513992255537,2.9032890796661377
4.0,2.0,8.0,,0.7495506250454593,1e-05,20.926181250185873,2.9097251892089844
4.0,2.0,9.0,,0.760182737296871,1e-05,23.46838452863288,2.8994686603546143
4.0,2.0,10.0,,0.7432490847257,1e-05,26.006067369882512,2.8965847492218018
4.0,3.0,1.0,,0.6852186639118457,0.0001,2.573117209019634,2.855745553970337
4.0,3.0,2.0,,0.8032804316895227,0.0001,5.123721684439707,2.8516204357147217
4.0,3.0,3.0,,0.8320838252656434,0.0001,7.656123578885181,2.8480782508850098
4.0,3.0,4.0,,0.8191063040494858,0.0001,10.18162853704334,2.839754343032837
4.0,3.0,5.0,,0.8538419913419912,0.0001,12.697766212420275,2.8325045108795166
4.0,3.0,6.0,,0.8595668536009445,0.0001,15.204438505873169,2.827141284942627
4.0,3.0,7.0,,0.8322400137741046,0.0001,17.709861137099185,2.8235971927642822
4.0,3.0,8.0,,0.8607511175692992,1e-05,20.21019924966629,2.8052031993865967
4.0,3.0,9.0,,0.8497159090909091,1e-05,22.706707538184475,2.810364007949829
4.0,3.0,10.0,,0.8560315000655909,1e-05,25.20889137020219,2.8090436458587646
4.0,4.0,1.0,,0.814486628137944,0.0001,2.5200061326646535,2.816195487976074
4.0,4.0,2.0,,0.8383765088970198,0.0001,5.030829455219419,2.823503255844116
4.0,4.0,3.0,,0.8448746063877643,0.0001,7.529176033149331,2.810335397720337
4.0,4.0,4.0,,0.8451624498574258,0.0001,10.025433048690106,2.8103930950164795
4.0,4.0,5.0,,0.853992490138001,0.0001,12.516701260528995,2.8088090419769287
4.0,4.0,6.0,,0.9021208323839903,0.0001,15.003974878181845,2.7947044372558594
4.0,4.0,7.0,,0.8528419862301443,0.0001,17.487174078569574,2.8029119968414307
4.0,4.0,8.0,,0.854434144072302,1e-05,19.97099931091912,2.806382656097412
