phase,fold,epoch,loss,accuracy
1,5,1,1.741133451461792,0.7562671045429666
1,5,2,1.73635733127594,0.8424611223799865
1,5,3,1.7306923866271973,0.8029606408916753
1,5,4,1.698940634727478,0.8098131954756274
1,5,5,1.7774666547775269,0.6603742437413836
1,5,6,1.6803499460220337,0.8611068669892199
1,5,7,1.7320748567581177,0.7932676518883416
1,5,8,1.7268379926681519,0.7555965332841601
1,5,9,1.7367043495178223,0.7319516066142752
1,5,10,1.699918508529663,0.7949286671716479
1,5,11,1.6845252513885498,0.8118293667019304
1,5,12,1.6775857210159302,0.8252233825389584
1,5,13,1.6641672849655151,0.7735980494601183
1,5,14,1.7150861024856567,0.7939244663382595
1,5,15,1.6632639169692993,0.7949454934588914
1,5,16,1.6989880800247192,0.7210460882367576
1,5,17,1.6462950706481934,0.8629089301503095
1,5,18,1.6949050426483154,0.8296664120193532
1,5,19,1.7284454107284546,0.7579094333658228
1,5,20,1.6417629718780518,0.8077111787184382
