epoch,loss,accuracy
1,4.443205180921052,0.013768659869760355
2,3.9500175400784143,0.032145873238449564
3,3.7095321605080054,0.08946542373259675
4,3.6333135554665015,0.12203333395302385
5,3.599032891424079,0.1437842098413472
6,3.576613526595266,0.1488832360614429
7,3.5626015286696586,0.15434505041725932
8,3.5538349026127865,0.15653865709083534
9,3.546690689890008,0.17440388188454098
10,3.5412579461147913,0.19106083493613144
11,3.537078443326448,0.1900622003927178
12,3.533913097883526,0.22133064618784895
13,3.5317394231495105,0.21723988001772063
14,3.529941533741198,0.2133751420696747
15,3.5285173215364156,0.22019782683213546
16,3.5273140857094214,0.22832351755539199
17,3.52623660940873,0.22808943476554008
18,3.525515819850721,0.2298364980730959
19,3.524849439922132,0.2313812844385034
20,3.524257910879035,0.22748175833049777
21,3.5237277934425757,0.22045961688686416
22,3.5233135348872135,0.23183332094051493
23,3.5229576888837313,0.22986570868653422
24,3.522622359426398,0.23142371239375778
25,3.5224006175994873,0.23374196235571532
26,3.522137817583586,0.2375731332059074
27,3.5219160883050216,0.23171404128810338
28,3.521734538831209,0.23150078823286593
29,3.5215711342661002,0.23454000232138625
30,3.521412786684538,0.2300269620699712
31,3.5212390171854118,0.2361645449607295
32,3.5211240366885534,0.2322636909937095
33,3.5210428865332353,0.23401335808134263
34,3.520927768004568,0.23541296349887172
35,3.5208281717802348,0.2379228248162125
36,3.5207285755559017,0.23451092103113258
37,3.520641251614219,0.22782949879319625
38,3.520563690285934,0.23178401992579026
39,3.520490834587499,0.2278202069755641
40,3.5204153562846936,0.23024353385694143
41,3.5203692160154643,0.22939668779978176
42,3.5202723051372327,0.2349822772706793
43,3.52018572154798,0.23353946311175858
44,3.5200954110998857,0.2255925395050095
45,3.520013169238442,0.2270014109283942
46,3.51997298943369,0.2351679707610586
47,3.519915969748246,0.23075110876712776
48,3.519867922130384,0.22851813114492753
49,3.51981164279737,0.23498396798087112
50,3.519795856977764,0.23077662280600575
