epoch,loss,accuracy
1,4.293482091691759,0.021930769195127355
2,3.7813843886057534,0.05482001084713963
3,3.5931457546022205,0.08941449214651798
4,3.5345748795403376,0.12297424061744573
5,3.497015847100152,0.1459528408412069
6,3.4736266003714666,0.1538748372843301
7,3.4586287869347467,0.16082610678642084
8,3.4499813848071628,0.15863948839786451
9,3.4435510105556912,0.17352829530843705
10,3.435679806603326,0.18148379297030087
11,3.4328436056772866,0.19900812947083266
12,3.432007670402527,0.1878478638789437
13,3.4296432733535767,0.17713117643797222
14,3.4296586645974054,0.19828170010176116
15,3.4229570627212524,0.21254850152985974
16,3.4178360170788236,0.20164305970948168
17,3.4151613977220325,0.21282331982252736
18,3.4135550260543823,0.24245011847933431
19,3.4120633204778037,0.22137134101075862
20,3.4143752654393515,0.2334525419088984
21,3.4144282473458185,0.24604763924113784
22,3.4190522167417736,0.20554782115758263
23,3.4292940033806696,0.2020290337798341
24,3.46934351656172,0.15901171651466706
25,3.555022544331021,0.14966315837427066
26,3.5634390778011746,0.17039745893784286
27,3.468201160430908,0.15547836170423077
28,3.442625363667806,0.21927172302055042
29,3.4295668999354043,0.2379485749955121
30,3.4224188725153604,0.2504681449378375
31,3.4183345635732016,0.24972800087095054
32,3.41555647055308,0.26702609456768994
33,3.4134692748387656,0.2739199378966749
34,3.411889566315545,0.27695486928886326
35,3.410816775427924,0.2769754556553562
36,3.40989096959432,0.2813954234373238
37,3.40921868218316,0.27614699901763656
38,3.408763501379225,0.2741355790508133
39,3.4083902173572116,0.28782246867048267
40,3.4080852137671576,0.2711712712867577
41,3.4077536397510104,0.26958355609847845
42,3.407519472969903,0.2764354503628112
43,3.40724778175354,0.2739784580359503
44,3.4070519738727145,0.27871497281739366
45,3.4067951175901623,0.2753980966164001
46,3.4065994024276733,0.28853021409858864
47,3.4064560996161566,0.2814741899898314
48,3.4062657356262207,0.28724012063638427
49,3.406138261159261,0.284946073428735
50,3.4059966935051813,0.28540286821811917
