epoch,loss,accuracy
1,3.9963454087575276,0.04656907359473554
2,3.5428817431132,0.06036300851746434
3,3.3639604250590005,0.11578776401845495
4,3.295905669530233,0.14867463107472428
5,3.2519986470540365,0.1547335095577787
6,3.2206498463948567,0.1690452945672436
7,3.1973963101704914,0.17434587789946118
8,3.181445837020874,0.19435412169675198
9,3.1705605030059814,0.20793132316706991
10,3.163376061121623,0.21351942941791652
11,3.157414023081462,0.23573107572828458
12,3.150863202412923,0.22691813289438925
13,3.146247625350952,0.23743826634094875
14,3.142445421218872,0.2491395624122661
15,3.1395219643910726,0.23749937254887096
16,3.137039836247762,0.2596739215442685
17,3.135024833679199,0.24347733069392077
18,3.13360112508138,0.24708264836112856
19,3.132402038574219,0.2346200421366125
20,3.1313492616017657,0.2561929013834576
21,3.1305486520131427,0.256350612407421
22,3.1297144571940105,0.2453577896922333
23,3.129056183497111,0.24431918904495425
24,3.128615125020345,0.25272645928976784
25,3.1281052748362224,0.262450785347948
26,3.1276673158009847,0.24849311698736787
27,3.1272855440775555,0.24417084968236524
28,3.126985295613607,0.244977153207742
29,3.1268144766489665,0.24504476329803238
30,3.126525036493937,0.2396305149641064
31,3.1263132095336914,0.24418305330739204
32,3.126136636734009,0.24879969785047873
33,3.1259758790334065,0.24861414474438492
34,3.1258212248484294,0.24163769908280644
35,3.125653696060181,0.2417761567379784
36,3.1255693276723227,0.23585470153417737
37,3.1254244804382325,0.24060889775535135
38,3.125297117233276,0.25053245154894516
39,3.1251981258392334,0.23393489687601013
40,3.125121768315633,0.237831128956468
41,3.1249905904134114,0.24179776006827283
42,3.124929364522298,0.2377191229812459
43,3.124852355321248,0.23214256082257764
44,3.1247625509897867,0.2289738931852314
45,3.124706236521403,0.23500094181151907
46,3.1246320883433025,0.23508419249024418
47,3.1245647271474204,0.2275890312093125
48,3.1244853496551515,0.2341763919473218
49,3.124461460113525,0.23183129294350252
50,3.1244036674499513,0.2318540414680504
