phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
5,5,1,2.7368292916360213,3.0437798500061035,0.7291695628594025,0.0001
5,5,2,5.454006071665778,3.040379047393799,0.7500069628036605,0.0001
5,5,3,8.171012778977055,3.0585899353027344,0.7140574022926964,0.0001
5,5,4,10.87253207537397,3.055116891860962,0.7690080237317314,0.0001
5,5,5,13.576761171446373,3.0483078956604004,0.723860916597102,0.0001
5,5,6,16.268554378394505,3.033928155899048,0.7352186665912156,0.0001
5,5,7,18.96194577576527,3.042463779449463,0.7453269134641684,0.0001
