phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
1,5,1,1.9008245973263758,1.8042221069335938,0.8739497675404723,0.0001
1,5,2,3.7474549281395086,1.756981611251831,0.9246972770299342,0.0001
1,5,3,5.5533185995231245,1.7343899011611938,0.9466039707419018,0.0001
