phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
2,5,1,2.075608798435756,2.2691433429718018,0.8138140631746771,0.0001
2,5,2,4.122339309964861,2.268895387649536,0.8261179570642487,0.0001
2,5,3,6.14894426890782,2.2516160011291504,0.8897177228379274,0.0001
2,5,4,8.158012308393205,2.2556514739990234,0.8666747567205234,0.0001
