phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
3,5,1,2.331094999161978,2.565582036972046,0.8977078477078476,0.0001
3,5,2,4.638546620474921,2.559577465057373,0.890690464219876,0.0001
3,5,3,6.9355988184611,2.5564732551574707,0.8904055639349756,0.0001
3,5,4,9.217694381683591,2.558490753173828,0.8886298886298888,0.0001
3,5,5,11.496477789349026,2.5518007278442383,0.9268065268065266,0.0001
