epoch,loss,accuracy
1,3.5212580987385342,0.8992809992152095
2,3.3652499743870328,0.9226277650648361
3,3.3241814034325734,0.923068783068783
4,3.30024892943246,0.9304133739920859
5,3.2912761313574657,0.9555392103447022
6,3.2879471608570645,0.9118061835707398
7,3.2877178703035628,0.9111396987944974
8,3.2854184934071133,0.9476405183651561
9,3.2824885845184326,0.9567561580719475
10,3.2800126246043613,0.9569895847759625
11,3.278962186404637,0.9565941352386366
12,3.2790681464331493,0.9565941352386366
13,3.27760192326137,0.9567110943029641
14,3.277306250163487,0.9576699729811409
15,3.276862553187779,0.96263702022889
16,3.2762534618377686,0.9629749019702805
17,3.276100788797651,0.9681600871554656
18,3.2759422745023454,0.9662237648682662
19,3.276067086628505,0.9761847785134904
20,3.275617871965681,0.9654301140746153
21,3.2753035681588307,0.9646261365381819
22,3.275234954697745,0.9649825832104179
23,3.274959547179086,0.9705520624641077
24,3.27508739062718,0.9658659423365308
25,3.2749417339052473,0.9600644122383254
26,3.2748772587094988,0.9567110943029641
27,3.2746244498661587,0.9658659423365308
28,3.2747634138379778,0.9626170794385448
29,3.274505853652954,0.9626170794385448
30,3.2744616099766324,0.9646893733338746
31,3.2743403741291592,0.9658784736648514
32,3.274381705692836,0.9599400164106048
33,3.274206825665065,0.9714089500534514
34,3.274313909666879,0.9606807571513455
35,3.274183460644313,0.9602978389423404
36,3.274183750152588,0.9626170794385448
37,3.274093406541007,0.9543969921833699
38,3.274138569831848,0.9591463656169538
39,3.2739902564457486,0.9592406670270446
40,3.2741000141416277,0.9543844608550491
41,3.2740578821727206,0.9761847785134904
42,3.273999605860029,0.95992746857197
43,3.2739365782056535,0.9761847785134904
44,3.2738617999213084,0.9761847785134904
45,3.273849265916007,0.9599525477389255
46,3.2738421814782277,0.9648101462807345
47,3.2737312487193515,0.9706152992598005
48,3.273735284805298,0.960310386780975
49,3.273690479142325,0.9658659423365308
50,3.273699624197824,0.9647330447330448
51,3.2736616134643555,0.9647283761989645
52,3.273655261312212,0.95447876226514
53,3.2737166030066356,0.9545339358497255
54,3.273592369897025,0.9543844608550491
55,3.27357246194567,0.953345864661654
56,3.2735789673668996,0.9581629430081441
57,3.2735639129366194,0.9636772486772488
58,3.2735495567321777,0.9648574405607653
59,3.2735443455832347,0.9696458168594392
60,3.273543800626482,0.9648825197277211
61,3.2735274519239153,0.9809778068359304
62,3.2734703166144237,0.9696031746031745
63,3.27345541545323,0.9651034151034151
64,3.2734713894980296,0.9648101462807345
65,3.2734456062316895,0.9703335491328491
66,3.273469533239092,0.9696193453226701
67,3.2734321696417674,0.96472049689441
68,3.273395912987845,0.9702760524499657
69,3.2734422172818864,0.9533016993559015
70,3.273389526775905,0.9754473304473305
71,3.2734312500272478,0.9591774891774892
72,3.27337418283735,0.9589315146348394
73,3.2733718156814575,0.9538068824020837
74,3.273435797010149,0.9534828083280095
75,3.273379785673959,0.9532951362363128
76,3.2733646631240845,0.9754473304473305
77,3.2733737570898875,0.9591649413388542
78,3.273335541997637,0.9698778511936406
79,3.2733529465539113,0.963693419396744
80,3.273336887359619,0.9651159464317359
81,3.2733066082000732,0.9583798300464967
82,3.2733284745897566,0.9484464239123908
83,3.273303985595703,0.9578882664176782
84,3.2732916048594882,0.9592335934905593
85,3.273302333695548,0.9533885069179188
86,3.2732935462679182,0.9533885069179188
87,3.273272122655596,0.9636772486772488
88,3.273263624736241,0.943019447013255
89,3.273255263056074,0.9541830884400544
90,3.273248314857483,0.959625959079284
91,3.2732553822653636,0.96472049689441
92,3.2732417242867604,0.9585625531445964
93,3.2732560294015065,0.9484405882447905
94,3.2732456581933156,0.9541772527724539
95,3.273249251501901,0.9485206836357731
96,3.2732242856706892,0.9696583481877599
97,3.273223672594343,0.9410213963309939
98,3.2732369048254832,0.9398169799320695
99,3.273228883743286,0.9566159382413253
100,3.2732289859226773,0.964401787539323
