phase,fold,epoch,loss,accuracy
3,5,1,2.580053687095642,0.8885558885558885
3,5,2,2.574884533882141,0.8808396731473656
3,5,3,2.5833460092544556,0.8634560596099058
3,5,4,2.5480918884277344,0.9219216680755141
3,5,5,2.566233515739441,0.9151568928896864
3,5,6,2.5739660263061523,0.8589454405243878
3,5,7,2.5780317783355713,0.8935693935693934
3,5,8,2.5773322582244873,0.8762633078422553
3,5,9,2.600266695022583,0.8723490185028646
3,5,10,2.5914249420166016,0.8467643467643466
3,5,11,2.5454559326171875,0.884045584045584
3,5,12,2.580395221710205,0.888189588189588
3,5,13,2.604590058326721,0.8901709401709402
3,5,14,2.6129820346832275,0.8588902550441012
3,5,15,2.6003403663635254,0.8328477078477079
3,5,16,2.5997564792633057,0.8666377482166956
3,5,17,2.5715571641921997,0.87999592999593
3,5,18,2.5835466384887695,0.9042531542531541
3,5,19,2.640854835510254,0.9133136094674554
3,5,20,2.589039921760559,0.882829278983125
3,5,21,2.623186945915222,0.8482905982905982
3,5,22,2.5785621404647827,0.8638306138306138
3,5,23,2.604526996612549,0.9013477975016436
3,5,24,2.5698773860931396,0.9032427386678398
3,5,25,2.6422648429870605,0.8837928153717627
3,5,26,2.6326621770858765,0.8419536828443711
3,5,27,2.6176841259002686,0.8840980656770129
3,5,28,2.5924315452575684,0.9053446553446554
3,5,29,2.625454545021057,0.8619094580633043
3,5,30,2.6062583923339844,0.9027195027195026
