phase,fold,epoch,loss,accuracy
7,5,1,3.540928840637207,0.425291837622857
7,5,2,3.5492336750030518,0.4609776299183641
7,5,3,3.5367558002471924,0.4276124314122121
7,5,4,3.563405752182007,0.4314743311283104
7,5,5,3.5493903160095215,0.4106899725834606
7,5,6,3.5761423110961914,0.39922776922152525
7,5,7,3.581268310546875,0.42001977261492823
7,5,8,3.539273738861084,0.44597080643077985
7,5,9,3.5870063304901123,0.4221822418807095
7,5,10,3.5583415031433105,0.5067771905142148
7,5,11,3.5803325176239014,0.436978713053849
7,5,12,3.6099607944488525,0.4296196609800689
7,5,13,3.5877444744110107,0.4267019024804492
7,5,14,3.5771663188934326,0.4657778948683546
7,5,15,3.6046526432037354,0.4478704953442837
7,5,16,3.556234836578369,0.4952598892292417
7,5,17,3.5530850887298584,0.4424456755791147
7,5,18,3.540109872817993,0.4508875317575268
7,5,19,3.5408473014831543,0.48854910341889035
7,5,20,3.5850112438201904,0.4384957472997643
