phase,fold,epoch,loss,accuracy
6,5,1,3.6127511262893677,0.5369509695197768
6,5,2,3.634076237678528,0.4838045237127806
6,5,3,3.6344577074050903,0.4138130982167679
6,5,4,3.5962780714035034,0.4865789364440201
6,5,5,3.603631854057312,0.4863442577689745
6,5,6,3.5993998050689697,0.4869375273044998
6,5,7,3.6255017518997192,0.4685511735970451
6,5,8,3.627933621406555,0.4382640295484332
6,5,9,3.661360263824463,0.45618810343580984
6,5,10,3.641506791114807,0.43559093362115486
6,5,11,3.672510027885437,0.4015975479817897
6,5,12,3.649126410484314,0.43370467453036254
6,5,13,3.6108267307281494,0.5153778942769769
6,5,14,3.6243736743927,0.5409976364104805
6,5,15,3.597042679786682,0.5680058084267474
6,5,16,3.6495895385742188,0.44982525120139805
6,5,17,3.6652488708496094,0.39491375087705366
6,5,18,3.6402950286865234,0.3914251905077593
6,5,19,3.6672476530075073,0.4006052051923611
6,5,20,3.6600195169448853,0.4077651138590725
6,5,21,3.695096492767334,0.3377675840978593
6,5,22,3.5641592741012573,0.43512781358380254
6,5,23,3.540241003036499,0.40194560141942764
6,5,24,3.55218243598938,0.3308350251415551
6,5,25,3.4984229803085327,0.47947681777957
6,5,26,3.4988040924072266,0.3755472198370015
6,5,27,3.457197070121765,0.42658095793317174
6,5,28,3.4118943214416504,0.49463281059554537
6,5,29,3.462269902229309,0.43323745114298123
6,5,30,3.406898617744446,0.5000830973308037
