phase,fold,epoch,loss,accuracy,learning_rate,train_loss,val_loss
2.0,2.0,9.0,,0.8370740837127392,1e-05,18.42864794821679,2.2321932315826416
2.0,2.0,10.0,,0.8336536287351907,1e-05,20.4034089850977,2.242725372314453
2.0,2.0,11.0,,0.8315819336892782,1e-05,22.371599388524952,2.242258310317993
2.0,2.0,12.0,,0.8510112944121841,1e-05,24.344514929292576,2.235633134841919
2.0,2.0,13.0,,0.8686748029802899,1e-05,26.316120953499517,2.233894109725952
2.0,2.0,14.0,,0.8350326050588818,1e-05,28.284818922920067,2.24161696434021
2.0,2.0,15.0,,0.8398480741535611,1.0000000000000002e-06,30.25486051583592,2.2305967807769775
2.0,2.0,16.0,,0.8540593667879874,1.0000000000000002e-06,32.21822841710682,2.243591070175171
2.0,2.0,17.0,,0.844385586402393,1.0000000000000002e-06,34.18336046345626,2.227367401123047
2.0,2.0,18.0,,0.8417618027603198,1.0000000000000002e-06,36.15548652284759,2.223914861679077
2.0,2.0,19.0,,0.8847297019943168,1.0000000000000002e-06,38.12002557591547,2.2285683155059814
2.0,2.0,20.0,,0.8313475275725192,1.0000000000000002e-06,40.084122980697245,2.241257905960083
2.0,3.0,1.0,,0.856878618717472,0.0001,1.9964683096117108,2.177631378173828
2.0,3.0,2.0,,0.8751478131359496,0.0001,3.965331104737294,2.169064998626709
2.0,3.0,3.0,,0.8824049327886776,0.0001,5.9185955770911045,2.1792807579040527
2.0,3.0,4.0,,0.8852901779040656,0.0001,7.864510471307779,2.1655540466308594
2.0,3.0,5.0,,0.8857019730969311,0.0001,9.8008585066735,2.1780459880828857
2.0,3.0,6.0,,0.9023365056978502,0.0001,11.735689320141756,2.178544521331787
2.0,3.0,7.0,,0.8941514134791445,0.0001,13.659014022300012,2.177253007888794
2.0,3.0,8.0,,0.9237917544640233,1e-05,15.577584399955684,2.163191318511963
2.0,3.0,9.0,,0.9237917544640233,1e-05,17.49614775784408,2.156848907470703
2.0,3.0,10.0,,0.9253497689741753,1e-05,19.41410437113122,2.1648900508880615
2.0,3.0,11.0,,0.9318167826571189,1e-05,21.332231782156708,2.1548733711242676
2.0,3.0,12.0,,0.9251456293473099,1e-05,23.248666557581615,2.15783953666687
2.0,3.0,13.0,,0.9316644160451248,1e-05,25.166264424344156,2.145034074783325
2.0,3.0,14.0,,0.9492207139265962,1e-05,27.081895701995883,2.1467902660369873
2.0,3.0,15.0,,0.9409404321169028,1.0000000000000002e-06,28.997825120571797,2.1537699699401855
2.0,3.0,16.0,,0.908494120258826,1.0000000000000002e-06,30.915290094126124,2.163011074066162
2.0,3.0,17.0,,0.9151808435311309,1.0000000000000002e-06,32.82735188952981,2.1734650135040283
2.0,3.0,18.0,,0.9249699609938442,1.0000000000000002e-06,34.742402786947004,2.159137487411499
2.0,3.0,19.0,,0.8993176217855563,1.0000000000000002e-06,36.65813901555186,2.1617484092712402
2.0,3.0,20.0,,0.8922403926605608,1.0000000000000002e-06,38.57342723452089,2.1656112670898438
2.0,4.0,1.0,,0.9060942595661746,0.0001,1.9299813126712912,2.1376380920410156
2.0,4.0,2.0,,0.9432773109243697,0.0001,3.848439295080644,2.1254494190216064
2.0,4.0,3.0,,0.9587141808595097,0.0001,5.762426704294068,2.129269599914551
2.0,4.0,4.0,,0.9183473389355742,0.0001,7.668867156475405,2.1338539123535156
2.0,4.0,5.0,,0.9224158386788144,0.0001,9.571027652623783,2.13177752494812
2.0,4.0,6.0,,0.918271290416619,0.0001,11.472674945235756,2.135944128036499
2.0,4.0,7.0,,0.9581268404797817,0.0001,13.37038631227952,2.1184561252593994
2.0,4.0,8.0,,0.9299458711223417,1e-05,15.265888144195332,2.1146228313446045
2.0,4.0,9.0,,0.9335200746965453,1e-05,17.16149226925041,2.119457721710205
2.0,4.0,10.0,,0.9581268404797817,1e-05,19.05722922212464,2.122859239578247
2.0,4.0,11.0,,0.9340463458110517,1e-05,20.950754265744976,2.1181015968322754
2.0,4.0,12.0,,0.9410430839002266,1e-05,22.846645279775693,2.1176393032073975
2.0,4.0,13.0,,0.9340463458110517,1e-05,24.742070625099956,2.1251564025878906
2.0,4.0,14.0,,0.9508783270393177,1e-05,26.637648439608547,2.1161856651306152
2.0,4.0,15.0,,0.975633843280902,1.0000000000000002e-06,28.53223643876329,2.1145107746124268
2.0,4.0,16.0,,0.950308868486666,1.0000000000000002e-06,30.42281688668054,2.1191065311431885
2.0,4.0,17.0,,0.9426617070579919,1.0000000000000002e-06,32.31856997958718,2.1287477016448975
2.0,4.0,18.0,,0.9508106272812155,1.0000000000000002e-06,34.21104655436826,2.1235873699188232
2.0,4.0,19.0,,0.933987374854248,1.0000000000000002e-06,36.10561948989514,2.1270737648010254
2.0,4.0,20.0,,0.9345815519190132,1.0000000000000002e-06,37.998363964165314,2.1243531703948975
2.0,5.0,1.0,,0.9662189662189661,0.0001,1.9043354026409758,2.1059329509735107
2.0,5.0,2.0,,0.9039479039479039,0.0001,3.8002724256836067,2.130585193634033
2.0,5.0,3.0,,0.9316503929507024,0.0001,5.6940604498406415,2.112400531768799
2.0,5.0,4.0,,0.9743390233586312,0.0001,7.581996946775613,2.1164040565490723
2.0,5.0,5.0,,0.928036778036778,0.0001,9.467922719586797,2.1444661617279053
2.0,5.0,6.0,,0.892673194633979,0.0001,11.355958998704157,2.1363003253936768
2.0,5.0,7.0,,0.8784496014630174,0.0001,13.240005500176373,2.128767251968384
2.0,5.0,8.0,,0.934178258197866,1e-05,15.12304157369277,2.120311737060547
2.0,5.0,9.0,,0.9459044949241027,1e-05,17.007621806208828,2.1248860359191895
2.0,5.0,10.0,,0.94671686338353,1e-05,18.88965083871569,2.111985206604004
2.0,5.0,11.0,,0.9138374783111625,1e-05,20.771815649601592,2.117575168609619
2.0,5.0,12.0,,0.924667616334283,1e-05,22.656625833831914,2.121124505996704
2.0,5.0,13.0,,0.9286365681102523,1e-05,24.539140316618592,2.1209330558776855
2.0,5.0,14.0,,0.9053942795845631,1e-05,26.420522074739473,2.122321128845215
2.0,5.0,15.0,,0.924667616334283,1.0000000000000002e-06,28.30337264157143,2.1222987174987793
2.0,5.0,16.0,,0.9358867253604095,1.0000000000000002e-06,30.184912487238396,2.1197946071624756
2.0,5.0,17.0,,0.9040983707650375,1.0000000000000002e-06,32.06395267939367,2.126075029373169
2.0,5.0,18.0,,0.9299512216178882,1.0000000000000002e-06,33.94572636560232,2.1247150897979736
2.0,5.0,19.0,,0.8915036039907042,1.0000000000000002e-06,35.828927026075476,2.1366193294525146
2.0,5.0,20.0,,0.9138374783111625,1.0000000000000002e-06,37.71326285550574,2.119028329849243
3.0,1.0,1.0,,0.1852974262948677,0.0001,3.078995369248471,3.25788950920105
3.0,1.0,2.0,,0.34986052828922787,0.0001,5.912460355435387,3.0567597150802612
3.0,1.0,3.0,,0.518121508230911,0.0001,8.604509508542423,2.9186811447143555
3.0,1.0,4.0,,0.64719498950897,0.0001,11.199768869216832,2.8355361223220825
3.0,1.0,5.0,,0.6609758647427796,0.0001,13.725795421223182,2.781835436820984
3.0,1.0,6.0,,0.7395823941019961,0.0001,16.20556950030354,2.7572405338287354
3.0,1.0,7.0,,0.7683246709266816,0.0001,18.643570350388348,2.7291722297668457
3.0,1.0,8.0,,0.7882007218420582,1e-05,21.054371763757395,2.7201650142669678
3.0,1.0,9.0,,0.7560613822359094,1e-05,23.464344940616588,2.7278823852539062
3.0,1.0,10.0,,0.7918924301851215,1e-05,25.872325882399824,2.7229031324386597
3.0,1.0,11.0,,0.775932395898052,1e-05,28.276847347701338,2.7191773653030396
3.0,1.0,12.0,,0.7539681754500389,1e-05,30.67402880744072,2.7228187322616577
3.0,1.0,13.0,,0.7916812924574602,1e-05,33.07157898892117,2.719495415687561
3.0,1.0,14.0,,0.7852898973685489,1e-05,35.464593997782906,2.7164920568466187
3.0,1.0,15.0,,0.798474371780282,1.0000000000000002e-06,37.85481496315218,2.7103374004364014
3.0,1.0,16.0,,0.7268454482307232,1.0000000000000002e-06,40.248566077927414,2.71987521648407
3.0,1.0,17.0,,0.8106776207234516,1.0000000000000002e-06,42.638122430628975,2.716233015060425
3.0,1.0,18.0,,0.7751624380890989,1.0000000000000002e-06,45.03036721143345,2.7141183614730835
3.0,1.0,19.0,,0.7828865793271342,1.0000000000000002e-06,47.41837484284309,2.712019681930542
3.0,1.0,20.0,,0.7920849636559101,1.0000000000000002e-06,49.81113402318146,2.7258256673812866
3.0,2.0,1.0,,0.8125496434485197,0.0001,2.440736396164544,2.6380945444107056
3.0,2.0,2.0,,0.8800577204245412,0.0001,4.817264570354742,2.6170824766159058
3.0,2.0,3.0,,0.8804935510835259,0.0001,7.163496800061673,2.5929330587387085
3.0,2.0,4.0,,0.89606786248001,0.0001,9.488173511742199,2.5956857204437256
3.0,2.0,5.0,,0.9047974113215703,0.0001,11.803340288205336,2.5779446363449097
3.0,2.0,6.0,,0.9121215708337845,0.0001,14.102117056227,2.5634864568710327
3.0,2.0,7.0,,0.8946325386058228,0.0001,16.38680625500652,2.551034092903137
3.0,2.0,8.0,,0.8897191907245129,1e-05,18.66374883274574,2.5565361976623535
3.0,2.0,9.0,,0.8933179099283388,1e-05,20.941411202910256,2.553570866584778
3.0,2.0,10.0,,0.8903803915344252,1e-05,23.219237836740785,2.5514321327209473
3.0,2.0,11.0,,0.9160896786044628,1e-05,25.496495587677604,2.543282389640808
3.0,2.0,12.0,,0.9014978926717542,1e-05,27.77379553062094,2.5463125705718994
3.0,2.0,13.0,,0.8942358663086043,1e-05,30.04438407946441,2.545630693435669
3.0,2.0,14.0,,0.9062563602219914,1e-05,32.31647928151707,2.5403231382369995
3.0,2.0,15.0,,0.9009666265136401,1.0000000000000002e-06,34.587495526351496,2.54979932308197
3.0,2.0,16.0,,0.892375879262337,1.0000000000000002e-06,36.856885466871965,2.5472347736358643
3.0,2.0,17.0,,0.8962291453864486,1.0000000000000002e-06,39.12953249344044,2.553661346435547
3.0,2.0,18.0,,0.8815216536052624,1.0000000000000002e-06,41.40032273227886,2.5512492656707764
3.0,2.0,19.0,,0.9028751762532677,1.0000000000000002e-06,43.669121109159654,2.5492050647735596
3.0,2.0,20.0,,0.8941813264559987,1.0000000000000002e-06,45.93967392080921,2.5460931062698364
3.0,3.0,1.0,,0.9393895873493746,0.0001,2.3096435878236417,2.529416561126709
3.0,3.0,2.0,,0.9537477100266261,0.0001,4.5908259052341265,2.5303996801376343
3.0,3.0,3.0,,0.9773821683934045,0.0001,6.860479717200759,2.5270453691482544
3.0,3.0,4.0,,0.9471566642175749,0.0001,9.121274533244849,2.5376018285751343
3.0,3.0,5.0,,0.9664180027870153,0.0001,11.37953286386479,2.528686761856079
3.0,3.0,6.0,,0.9525700904425868,0.0001,13.630069608742234,2.5197848081588745
3.0,3.0,7.0,,0.9606021138989795,0.0001,15.872805728750714,2.525750756263733
3.0,3.0,8.0,,0.9553528556337545,1e-05,18.11373547106813,2.517251491546631
3.0,3.0,9.0,,0.9662646785503083,1e-05,20.35583919859202,2.522087574005127
3.0,3.0,10.0,,0.9620335749565115,1e-05,22.5949301463736,2.5230908393859863
3.0,3.0,11.0,,0.9671179894420582,1e-05,24.834057681304586,2.5161266326904297
3.0,3.0,12.0,,0.9719324059211699,1e-05,27.073203470747348,2.516433835029602
3.0,3.0,13.0,,0.9888321416411303,1e-05,29.31268008011209,2.5057482719421387
3.0,3.0,14.0,,0.9516299519950563,1e-05,31.55291842606108,2.5166125297546387
3.0,3.0,15.0,,0.9888532191902978,1.0000000000000002e-06,33.79174073537191,2.506068229675293
3.0,3.0,16.0,,0.9606349410224598,1.0000000000000002e-06,36.02912783083943,2.5118465423583984
3.0,3.0,17.0,,0.9719992866060282,1.0000000000000002e-06,38.26776179216676,2.5085055828094482
3.0,3.0,18.0,,0.9289056088139471,1.0000000000000002e-06,40.50916843629826,2.5240557193756104
3.0,3.0,19.0,,0.9501427999461065,1.0000000000000002e-06,42.74984129404618,2.5144885778427124
3.0,3.0,20.0,,0.9566352200695142,1.0000000000000002e-06,44.989541285455566,2.5099762678146362
3.0,4.0,1.0,,0.9496408435512178,0.0001,2.2494329787443994,2.514352560043335
3.0,4.0,2.0,,0.9265303624053464,0.0001,4.491222519464318,2.4994457960128784
3.0,4.0,3.0,,0.9419782943186418,0.0001,6.728265469770338,2.510490655899048
3.0,4.0,4.0,,0.9243842306168487,0.0001,8.963042770017186,2.513269066810608
3.0,4.0,5.0,,0.9575305422763051,0.0001,11.19436158279774,2.509045124053955
3.0,4.0,6.0,,0.953636445161869,0.0001,13.41993746905468,2.507218837738037
3.0,4.0,7.0,,0.9549534896992523,0.0001,15.64666319532354,2.4969985485076904
3.0,4.0,8.0,,0.9714203509239454,1e-05,17.873423084385472,2.4892319440841675
3.0,4.0,9.0,,0.960021640730829,1e-05,20.09830798315901,2.494858980178833
3.0,4.0,10.0,,0.9707866653450954,1e-05,22.324904648978553,2.493131399154663
3.0,4.0,11.0,,0.969015696201245,1e-05,24.546981496434285,2.4887737035751343
3.0,4.0,12.0,,0.9603104195403385,1e-05,26.771199744242036,2.495344638824463
3.0,4.0,13.0,,0.9545173596021055,1e-05,28.997076857073182,2.512856364250183
3.0,4.0,14.0,,0.9657650872831417,1e-05,31.217195512209354,2.488777756690979
3.0,4.0,15.0,,0.9706611160670038,1.0000000000000002e-06,33.44053158437247,2.4965479373931885
3.0,4.0,16.0,,0.964032546235936,1.0000000000000002e-06,35.66210607379381,2.4930063486099243
3.0,4.0,17.0,,0.9599808526853478,1.0000000000000002e-06,37.88561236135378,2.4987094402313232
3.0,4.0,18.0,,0.9595372612321766,1.0000000000000002e-06,40.1083712022967,2.493718147277832
3.0,4.0,19.0,,0.9768989328311363,1.0000000000000002e-06,42.33218405512392,2.48877489566803
3.0,4.0,20.0,,0.9597110830161678,1.0000000000000002e-06,44.55382824448503,2.496629476547241
3.0,5.0,1.0,,0.9377074167662404,0.0001,2.22966191436671,2.4971303939819336
3.0,5.0,2.0,,0.93594227994228,0.0001,4.456694370583643,2.493985891342163
3.0,5.0,3.0,,0.9602325293753864,0.0001,6.684631646769292,2.484595775604248
3.0,5.0,4.0,,0.9818751090179662,0.0001,8.909406744142792,2.484861373901367
3.0,5.0,5.0,,0.9717290142164094,0.0001,11.131953851750799,2.4940025806427
3.0,5.0,6.0,,0.9718763141620285,0.0001,13.351971602808742,2.4930137395858765
3.0,5.0,7.0,,0.9715987318004126,0.0001,15.572062140275657,2.4892302751541138
3.0,5.0,8.0,,0.9943549783549783,1e-05,17.79375938893035,2.4797134399414062
3.0,5.0,9.0,,0.9830624613481755,1e-05,20.01724251849071,2.482497215270996
3.0,5.0,10.0,,0.9772565026010404,1e-05,22.2357889107008,2.483680248260498
3.0,5.0,11.0,,0.9828048142333857,1e-05,24.45257723079955,2.4842952489852905
3.0,5.0,12.0,,0.9832380952380954,1e-05,26.674205594592625,2.4779045581817627
3.0,5.0,13.0,,0.9543735682470756,1e-05,28.892942688468473,2.497038245201111
3.0,5.0,14.0,,0.9600194091622665,1e-05,31.11122467447434,2.489833950996399
3.0,5.0,15.0,,0.9707308748060627,1.0000000000000002e-06,33.33058010240815,2.4874675273895264
3.0,5.0,16.0,,0.970932178932179,1.0000000000000002e-06,35.55155045070729,2.484134078025818
3.0,5.0,17.0,,0.9769411354285304,1.0000000000000002e-06,37.77187392983255,2.4830970764160156
3.0,5.0,18.0,,0.9660180320932201,1.0000000000000002e-06,39.988828464902404,2.4874857664108276
3.0,5.0,19.0,,0.9943549783549783,1.0000000000000002e-06,42.2063402522633,2.4779293537139893
3.0,5.0,20.0,,0.9828438041883419,1.0000000000000002e-06,44.42655286406666,2.48249614238739
4.0,1.0,1.0,,0.18712953871313687,0.0001,3.345697510128447,3.4261224269866943
4.0,1.0,2.0,,0.4023172213753127,0.0001,6.365698285868013,3.217573881149292
4.0,1.0,3.0,,0.5713864016130961,0.0001,9.213561591889222,3.0835503339767456
4.0,1.0,4.0,,0.6315708827434173,0.0001,11.962398340547503,3.028320074081421
4.0,1.0,5.0,,0.6943840469958182,0.0001,14.655916486865783,2.9987094402313232
4.0,1.0,6.0,,0.6519861409101916,0.0001,17.311498192747646,2.989366054534912
4.0,1.0,7.0,,0.6909626514164239,0.0001,19.93804208733197,2.9704434871673584
4.0,1.0,8.0,,0.7044590837395633,1e-05,22.54590200617767,2.9629738330841064
4.0,1.0,9.0,,0.7186139292989628,1e-05,25.14796820203759,2.9614778757095337
4.0,1.0,10.0,,0.728767513397368,1e-05,27.751022176458783,2.9617257118225098
4.0,1.0,11.0,,0.7045690548110504,1e-05,30.354197872812513,2.962180018424988
4.0,1.0,12.0,,0.7205969863168985,1e-05,32.95089108708308,2.967980146408081
4.0,1.0,13.0,,0.7222923473481925,1e-05,35.54655547628494,2.955272078514099
4.0,1.0,14.0,,0.7272103265918982,1e-05,38.1422284095371,2.9516531229019165
4.0,1.0,15.0,,0.74373472698119,1.0000000000000002e-06,40.731262214125536,2.9569294452667236
4.0,1.0,16.0,,0.7206453876781502,1.0000000000000002e-06,43.32365443906673,2.9582659006118774
4.0,1.0,17.0,,0.7272136781711387,1.0000000000000002e-06,45.912355586395506,2.953189969062805
4.0,1.0,18.0,,0.7449962480785071,1.0000000000000002e-06,48.50119536918737,2.9577043056488037
4.0,1.0,19.0,,0.7370733875759937,1.0000000000000002e-06,51.08901377540086,2.953632116317749
4.0,1.0,20.0,,0.7109442596784369,1.0000000000000002e-06,53.67747926331985,2.9644691944122314
4.0,2.0,1.0,,0.6593041251790321,0.0001,2.648525702966007,2.8915826082229614
4.0,2.0,2.0,,0.7629888629888629,0.0001,5.230924071971719,2.875766396522522
4.0,2.0,3.0,,0.8267205437346912,0.0001,7.786934683604144,2.8616498708724976
4.0,2.0,4.0,,0.8552134333946461,0.0001,10.326414455896229,2.857867956161499
4.0,2.0,5.0,,0.8512345416076261,0.0001,12.854155194113282,2.8364661931991577
4.0,2.0,6.0,,0.8079806338555409,0.0001,15.372396316589128,2.833987832069397
4.0,2.0,7.0,,0.8398259265347873,0.0001,17.880444422538424,2.844415068626404
4.0,2.0,8.0,,0.8691085754376894,1e-05,20.383432609241904,2.829755425453186
4.0,2.0,9.0,,0.8480572892553141,1e-05,22.887858872965975,2.8274247646331787
4.0,2.0,10.0,,0.852668190307803,1e-05,25.389334185343873,2.8344438076019287
4.0,2.0,11.0,,0.8573963081938158,1e-05,27.892674521356028,2.8266435861587524
4.0,2.0,12.0,,0.8579454252760285,1e-05,30.39347626501645,2.827351450920105
