epoch,loss,accuracy
1,3.5783753054482594,0.8565382000753518
2,3.3967545373099193,0.8714363546927372
3,3.342836158616202,0.9068029755761955
4,3.312851599284581,0.865021830308208
5,3.3009272132601057,0.8601406910220345
6,3.2943125792912076,0.8597640494840656
7,3.290369885308402,0.8397999830494111
8,3.2883330413273404,0.8510657308944426
9,3.2856553622654507,0.8460053444210129
10,3.2833495140075684,0.844425519254231
11,3.282360689980643,0.8533852819032521
12,3.2818053449903215,0.8588684782560136
13,3.2807457617350986,0.8570166264041618
14,3.280324697494507,0.853885596214308
15,3.279796464102609,0.8570565230923287
16,3.2792254856654575,0.8590707813994933
17,3.2789595127105713,0.8629909353196472
18,3.278674602508545,0.8666832469066956
19,3.2787058523723056,0.8567165074198322
20,3.278289403234209,0.8622417082775139
21,3.277951955795288,0.8532825680025842
22,3.277822937284197,0.8546178506536564
23,3.277586136545454,0.8517336253781267
24,3.2776239258902415,0.8478134714579727
25,3.27739645753588,0.8535293605071952
26,3.2773008346557617,0.8400061324485877
27,3.2770931209836687,0.8543610197702269
28,3.2772000346864973,0.8547640494840656
29,3.276978986603873,0.8489457063827774
30,3.276948128427778,0.8338342484903262
31,3.27682592187609,0.8451751689280294
32,3.2768369231905257,0.8620485392224524
33,3.2766695703778947,0.8429768701507832
34,3.276756167411804,0.8338903528033964
35,3.2766280344554355,0.8489457063827774
36,3.2766109875270297,0.8474642249012959
37,3.276523300579616,0.8453381642512079
38,3.2765337228775024,0.8473180260708866
39,3.276410324232919,0.8564233651762257
40,3.2764851536069597,0.8489457063827774
41,3.2764361074992587,0.8473180260708866
42,3.2763726881572177,0.8429768701507832
43,3.2763258389064243,0.8316681305811743
44,3.276258264269148,0.8429768701507832
45,3.27622652053833,0.8429768701507832
46,3.276224000113351,0.8429768701507832
47,3.276158775602068,0.8503842775581906
48,3.276154501097543,0.8508003429742561
49,3.2761163541248868,0.8452164502164502
50,3.2761178527559554,0.8322788663578138
