epoch,loss,accuracy
1,2.39897957444191,0.7650317549944878
2,2.2075221240520477,0.8314888622115513
3,2.140876144170761,0.8940036014405761
4,2.112577944993973,0.9028722600151172
5,2.098748117685318,0.9298719487795118
6,2.0936596989631653,0.9345830068615293
7,2.0907352566719055,0.9399527805019796
8,2.0883959233760834,0.9302761825900875
9,2.0868365466594696,0.9222670377388376
10,2.0856454968452454,0.9389866144584142
11,2.084473043680191,0.9194433117572167
12,2.0835641026496887,0.8949155843369639
13,2.082916349172592,0.9103241085203665
14,2.0822739005088806,0.9327897749488813
15,2.0820080041885376,0.9231797771035893
16,2.0817831456661224,0.9050983416308495
17,2.0814800560474396,0.9050983416308495
18,2.0812495946884155,0.9250983240995355
19,2.081084221601486,0.9393568462218348
20,2.080832451581955,0.9021904434288335
21,2.080690711736679,0.9297468483765429
22,2.0805812776088715,0.911665412903803
23,2.0804030001163483,0.8853984634789589
24,2.080296814441681,0.9231797771035893
25,2.0801714956760406,0.9209913673071568
26,2.0800864696502686,0.8853984634789589
27,2.0799901485443115,0.9198820153538151
28,2.079889953136444,0.9051845299523319
29,2.0798200964927673,0.9050983416308495
30,2.079762786626816,0.9485966123037062
31,2.0796728432178497,0.89562337215588
32,2.0796321630477905,0.9032758366504496
33,2.0795655250549316,0.9195295000786992
34,2.07951757311821,0.9209051789856744
35,2.0794508159160614,0.9127508061254191
36,2.0793850123882294,0.9294431731502669
37,2.0793495774269104,0.930832241598159
38,2.0793119370937347,0.9297468483765429
39,2.079276531934738,0.9389866144584142
40,2.0792437493801117,0.9202718789015734
41,2.0792225301265717,0.8948734329539284
42,2.0791671574115753,0.9213572721231895
43,2.079123705625534,0.9044834307992202
44,2.079088807106018,0.9294431731502669
45,2.0790723264217377,0.9293569848287846
46,2.079043060541153,0.9198820153538151
47,2.0790032148361206,0.9117516012252853
48,2.0789923667907715,0.9298330366980252
49,2.078969568014145,0.9021904434288335
50,2.0789493322372437,0.9294431731502669
