phase,fold,epoch,loss,accuracy
2,5,1,2.1011315186818442,0.9576067581182671
2,5,2,2.103784958521525,0.9551101072840202
2,5,3,2.10768191019694,0.9761904761904763
2,5,4,2.106116612752279,0.98743961352657
2,5,5,2.1049931049346924,0.9620772946859902
2,5,6,2.105040709177653,0.9761904761904763
2,5,7,2.116398016611735,0.9761904761904763
2,5,8,2.1089725494384766,0.9548776032151992
2,5,9,2.104820410410563,0.9761904761904763
2,5,10,2.115955909093221,0.9491948470209339
2,5,11,2.116015672683716,0.9379457096848403
2,5,12,2.113922595977783,0.9419951555501427
2,5,13,2.110814332962036,0.96330802852542
2,5,14,2.112222592035929,0.9403618452211803
2,5,15,2.110672394434611,0.9745571658615136
2,5,16,2.099390665690104,0.9532442928862366
2,5,17,2.100339968999227,0.9532442928862366
2,5,18,2.11146608988444,0.9532442928862366
2,5,19,2.109083811442057,0.9745571658615136
2,5,20,2.09809144337972,0.9532442928862366
