phase,fold,epoch,loss,accuracy
1.0,1.0,1.0,2.1312705278396606,0.19107176894866457
1.0,1.0,2.0,1.9949581027030945,0.35804605414525653
1.0,1.0,3.0,1.921064853668213,0.6368297427619461
1.0,1.0,4.0,1.8624399900436401,0.81651869787463
1.0,1.0,5.0,1.8102524280548096,0.8947196870925684
1.0,1.0,6.0,1.7850548028945923,0.8822545063223028
1.0,1.0,7.0,1.7539166808128357,0.8948382126348228
1.0,1.0,8.0,1.7256673574447632,0.9129163639112055
1.0,1.0,9.0,1.7040587663650513,0.8958005271564593
1.0,1.0,10.0,1.6986450552940369,0.911316555384352
1.0,1.0,11.0,1.691805899143219,0.8810725015588685
1.0,1.0,12.0,1.6776008009910583,0.9011033181998546
1.0,1.0,13.0,1.6716910004615784,0.9011033181998546
1.0,1.0,14.0,1.679785966873169,0.8839874814451084
1.0,1.0,15.0,1.672435998916626,0.8839874814451084
1.0,1.0,16.0,1.6725344061851501,0.8839874814451084
1.0,1.0,17.0,1.6736724972724915,0.8839874814451084
1.0,1.0,18.0,1.6663454174995422,0.8839874814451084
1.0,1.0,19.0,1.6641502380371094,0.8839874814451084
1.0,1.0,20.0,1.6676030158996582,0.8839874814451084
1.0,1.0,21.0,1.6700751781463623,0.8839874814451084
1.0,1.0,22.0,1.666986346244812,0.8839874814451084
1.0,1.0,23.0,1.6675986051559448,0.8839874814451084
1.0,1.0,24.0,1.6660948991775513,0.8631006469989521
1.0,1.0,25.0,1.6623432636260986,0.8839874814451084
1.0,1.0,26.0,1.6663615107536316,0.8839874814451084
1.0,1.0,27.0,1.6629677414894104,0.8839874814451084
1.0,1.0,28.0,1.66639244556427,0.8978549698888683
1.0,1.0,29.0,1.6663055419921875,0.8839874814451084
1.0,1.0,30.0,1.6668034195899963,0.8690414105668343
1.0,2.0,1.0,1.6140784621238708,0.9661016949152542
1.0,2.0,2.0,1.6186089515686035,0.9493519441674976
1.0,2.0,3.0,1.6116041541099548,0.9829983733011491
1.0,2.0,4.0,1.5957889556884766,0.9829983733011491
1.0,2.0,5.0,1.5891700387001038,1.0
1.0,3.0,1.0,1.5869856476783752,0.9459852764937511
1.0,3.0,2.0,1.5603666305541992,1.0
1.0,4.0,1.0,1.5346994996070862,0.9834274952919021
1.0,4.0,2.0,1.5294461846351624,0.9834274952919021
