phase,fold,epoch,loss,accuracy
1,5,1,1.5942524671554565,0.8632443855327382
1,5,2,1.5846381187438965,0.8946762050210325
1,5,3,1.579925775527954,0.9484500174155347
1,5,4,1.5700798034667969,0.8962569997052756
1,5,5,1.5605697631835938,0.8461177936330064
1,5,6,1.5844227075576782,0.8666581784228843
1,5,7,1.5673472881317139,0.9291904849714181
1,5,8,1.5748634338378906,0.860604617260964
1,5,9,1.5888839960098267,0.8807085634671842
1,5,10,1.5717815160751343,0.914392256380086
1,5,11,1.5681649446487427,0.8978999222193415
1,5,12,1.554331660270691,0.9138540225654563
1,5,13,1.5249649286270142,0.9316125839452412
1,5,14,1.5290883779525757,0.929973474801061
1,5,15,1.5761250257492065,0.8964841108857337
1,5,16,1.6239194869995117,0.8130422712999844
1,5,17,1.6260788440704346,0.8111272095044914
1,5,18,1.5949524641036987,0.8754142409314823
1,5,19,1.6246521472930908,0.8302395148236934
1,5,20,1.6473360061645508,0.833986380628849
1,5,21,1.6427724361419678,0.7962356448931659
1,5,22,1.6375962495803833,0.8025366114615609
1,5,23,1.619754672050476,0.8537008968043451
1,5,24,1.6547658443450928,0.8442866801893171
1,5,25,1.5871667861938477,0.982968030154963
1,5,26,1.5788085460662842,0.8816213962899134
1,5,27,1.6127368211746216,0.8804533307575904
1,5,28,1.6232538223266602,0.8589635854341736
1,5,29,1.543991208076477,0.9473772790202811
1,5,30,1.5892142057418823,0.9305936794780607
