phase,fold,epoch,loss,accuracy
10,5,1,4.202011903127034,0.3629585640047543
10,5,2,4.160251935323079,0.3940946078529971
10,5,3,4.144700368245442,0.37942100777671245
10,5,4,4.1701340675354,0.293292961078196
10,5,5,4.131405671437581,0.3378105421918379
10,5,6,4.140278975168864,0.32203924075222934
10,5,7,4.127339839935303,0.33417129105048565
10,5,8,4.1443244616190595,0.28848940023436664
10,5,9,4.114116350809733,0.29422660956072105
10,5,10,4.156033356984456,0.3006629211507428
10,5,11,4.163687388102214,0.35341261430982374
10,5,12,4.187726656595866,0.34081349785318277
10,5,13,4.162382125854492,0.36193091025305785
10,5,14,4.09183144569397,0.32672472940929315
10,5,15,4.112568060557048,0.3425487440853036
10,5,16,4.200645446777344,0.3659466186311824
10,5,17,4.203923225402832,0.2634964215501128
10,5,18,4.131984710693359,0.2467776630528308
10,5,19,4.143820603688558,0.2193644535926415
10,5,20,4.163019021352132,0.2844301112757489
10,5,21,4.183501084645589,0.229167998295515
10,5,22,4.139480431874593,0.305673446613044
10,5,23,4.116100152333577,0.3228618882981299
10,5,24,4.139108180999756,0.30306758863805844
10,5,25,4.103804429372151,0.35973638591088253
10,5,26,4.1419698397318525,0.3074232255440309
10,5,27,4.117305278778076,0.3382676235025229
10,5,28,4.156794706980388,0.3642278973822598
10,5,29,4.110021432240804,0.35083255653205986
10,5,30,4.071103096008301,0.37731076298537536
