phase,fold,epoch,loss,accuracy
4,5,1,3.1014323234558105,0.5666227876208113
4,5,2,3.0407888889312744,0.5308930652680652
4,5,3,3.013254165649414,0.6313310975366311
4,5,4,3.096434235572815,0.5270800890286185
4,5,5,3.07108211517334,0.5348512598512598
4,5,6,3.1036150455474854,0.5667511581985266
4,5,7,3.117805600166321,0.5527969306079353
4,5,8,3.0877331495285034,0.4552638416872867
4,5,9,3.067406415939331,0.48118235930735925
4,5,10,3.0656827688217163,0.5289635044939044
4,5,11,3.053226590156555,0.5946920503738685
4,5,12,3.1025686264038086,0.5489852639620442
4,5,13,3.0631285905838013,0.592077430145612
4,5,14,3.1027090549468994,0.5835504773004773
4,5,15,3.1572132110595703,0.5110545388954479
4,5,16,3.1536595821380615,0.6235134183997819
4,5,17,3.131709098815918,0.6079853858262948
4,5,18,3.2053122520446777,0.4997657534088015
4,5,19,3.1577049493789673,0.5291341234523053
4,5,20,3.1309906244277954,0.5894660894660895
4,5,21,3.1823748350143433,0.5041305916305916
4,5,22,3.1308788061141968,0.5817835573517391
4,5,23,3.1625884771347046,0.5279427680162974
4,5,24,3.1133357286453247,0.46779638490164804
4,5,25,3.165107846260071,0.455011655011655
4,5,26,3.067333698272705,0.4993423243423244
4,5,27,3.122408151626587,0.3775022126995811
4,5,28,3.135644555091858,0.49106518481518485
4,5,29,3.069328546524048,0.5221324445756264
4,5,30,3.134073495864868,0.540340909090909
