phase,fold,epoch,loss,accuracy
1.0,1.0,1.0,2.2991864681243896,0.07935835351089587
1.0,1.0,2.0,2.2994046211242676,0.063710396823113
1.0,1.0,3.0,2.292496919631958,0.12087374240913622
1.0,1.0,4.0,2.289118528366089,0.19485937791022534
1.0,1.0,5.0,2.2835745811462402,0.11615550174872209
1.0,1.0,6.0,2.277141571044922,0.22008127663792248
1.0,1.0,7.0,2.26753568649292,0.19102022409174127
1.0,1.0,8.0,2.2452759742736816,0.2992325390837173
1.0,1.0,9.0,2.2074742317199707,0.2406532906086876
1.0,1.0,10.0,2.1781461238861084,0.24324601951720592
1.0,1.0,11.0,2.135950803756714,0.30851793543392664
1.0,1.0,12.0,2.095158815383911,0.2809344375167957
1.0,1.0,13.0,2.084104061126709,0.34966916322848524
1.0,1.0,14.0,2.0028393268585205,0.40606982471389247
1.0,1.0,15.0,1.9878920316696167,0.3567078097486871
1.0,1.0,16.0,1.9402903318405151,0.5011935333969232
1.0,1.0,17.0,1.915543794631958,0.4232885758309487
1.0,1.0,18.0,1.915870189666748,0.5889362495963744
1.0,1.0,19.0,1.8631982803344727,0.5545316047231353
1.0,1.0,20.0,1.8644628524780273,0.545291852562147
1.0,1.0,21.0,1.8227314949035645,0.654733147654384
1.0,1.0,22.0,1.816892147064209,0.6811608824320687
1.0,1.0,23.0,1.8370420932769775,0.6649217072945885
1.0,1.0,24.0,1.7907108068466187,0.6237689860820469
1.0,1.0,25.0,1.7827712297439575,0.5983643585837005
1.0,1.0,26.0,1.8352980613708496,0.5837198929527208
1.0,1.0,27.0,1.7383776903152466,0.6885774301028538
1.0,1.0,28.0,1.7804456949234009,0.6285715503063458
1.0,1.0,29.0,1.7303791046142578,0.6497749176712287
1.0,1.0,30.0,1.7637405395507812,0.6410520270689762
1.0,2.0,1.0,1.685585379600525,0.8343757383637742
1.0,2.0,2.0,1.699245810508728,0.8126453971419078
1.0,2.0,3.0,1.7002583742141724,0.7979441759548807
1.0,2.0,4.0,1.667391061782837,0.8047541655664655
1.0,2.0,5.0,1.662760615348816,0.8574204704183189
