epoch,loss,accuracy
1,3.374743421872457,0.8531331923052331
2,3.208817462126414,0.8769213315420212
3,3.1625718474388123,0.9339368105608516
4,3.145427187283834,0.9105780963720977
5,3.1403197248776755,0.9108061986322856
6,3.134200155735016,0.9239397317658188
7,3.1310033798217773,0.9579717673630717
8,3.1292296250661216,0.9531754175340121
9,3.128070036570231,0.9578629858579443
10,3.1271833578745523,0.9537107916469265
11,3.1266160806020102,0.9472748911398798
12,3.126266280810038,0.9674473883835233
13,3.125840405623118,0.9591699284696997
14,3.1255129178365073,0.9726453419451132
15,3.1252787113189697,0.965545774845546
16,3.1250356237093606,0.9816461189458902
17,3.124851107597351,0.9816461189458902
18,3.1246946652730307,0.9610017808278678
19,3.12452898422877,0.9596006089003801
20,3.1243884563446045,0.9699981178242049
21,3.1242849429448447,0.9596006089003801
22,3.1241976817448935,0.976032083858171
23,3.1240917444229126,0.9535133628131341
24,3.123993913332621,0.9685436658434369
25,3.1239106853803,0.9535400028397741
26,3.12385501464208,0.9699981178242049
27,3.1237802704175315,0.9596006089003801
28,3.123728891213735,0.9670890269151139
29,3.1236756245295205,0.9610284208545078
30,3.1236243844032288,0.9610017808278678
31,3.1235574086507163,0.9670623868884739
32,3.123530109723409,0.9595739688737401
33,3.1234809358914695,0.9610017808278678
34,3.1234556237856546,0.9535400028397741
35,3.1234143575032554,0.9624830597828309
36,3.1233909130096436,0.9633415477001425
37,3.123354434967041,0.9699714777975649
38,3.123322308063507,0.9618336287185393
39,3.123298784097036,0.9535239029975873
40,3.1232639948527017,0.9685436658434369
41,3.123242994149526,0.9618336287185393
42,3.123218536376953,0.9535133628131341
43,3.1232017079989114,0.9699714777975649
44,3.123180170853933,0.9699714777975649
45,3.1231581966082254,0.976058723884811
46,3.1231446663538613,0.9610284208545078
47,3.123122195402781,0.9624830597828309
48,3.1231138904889426,0.9618602687451792
49,3.123091161251068,0.9483217848542925
50,3.123082240422567,0.9708033256882362
