phase,fold,epoch,loss,accuracy
10,5,1,3.865766763687134,0.6793798101110003
10,5,2,3.886521911621094,0.7028747801744248
10,5,3,3.9144586086273194,0.57917942039537
10,5,4,3.9059669017791747,0.6419564775269474
10,5,5,3.9236966609954833,0.638970965648818
10,5,6,3.947897720336914,0.5791423341758912
10,5,7,3.8951075077056885,0.5484034980679277
10,5,8,3.925864410400391,0.5594289445256678
10,5,9,3.8993884086608888,0.5343042118209903
10,5,10,3.915683555603027,0.6061862820252082
10,5,11,3.8856878757476805,0.6079449973234624
10,5,12,3.8956613063812258,0.6418671106152869
10,5,13,3.9060476779937745,0.6465860958359971
10,5,14,3.899692916870117,0.6695845913966719
10,5,15,3.9185352325439453,0.571095273108696
10,5,16,3.9443029880523683,0.5471288160797169
10,5,17,3.9287352561950684,0.6312072255783685
10,5,18,3.9126729488372805,0.6372473164419472
10,5,19,3.9250701904296874,0.6169981547162755
10,5,20,3.9373687267303468,0.6271366217674941
