phase,fold,epoch,loss,accuracy
3,5,1,2.691801071166992,0.6510838750657755
3,5,2,2.659195899963379,0.6726273726273725
3,5,3,2.6267929077148438,0.6714119214119214
3,5,4,2.6717395782470703,0.675261490646106
3,5,5,2.6316325664520264,0.7294693011292201
3,5,6,2.6680009365081787,0.7167531542531542
3,5,7,2.699738025665283,0.6347725133924228
3,5,8,2.6543734073638916,0.7139783293629447
3,5,9,2.6303422451019287,0.7074726848482505
3,5,10,2.699148178100586,0.6018309033014915
3,5,11,2.6771137714385986,0.6822770684106716
3,5,12,2.6250030994415283,0.7509365634365635
3,5,13,2.64560604095459,0.6626272420390068
3,5,14,2.65108323097229,0.713371011954008
3,5,15,2.6412901878356934,0.6966880341880343
3,5,16,2.614654064178467,0.763403305258509
3,5,17,2.683884620666504,0.5932295457182335
3,5,18,2.6499109268188477,0.7794797083258621
3,5,19,2.657783031463623,0.7445047118124041
3,5,20,2.675173759460449,0.673001998001998
