phase,fold,epoch,loss,accuracy
10,5,1,3.9922396341959634,0.5420000239265933
10,5,2,4.035541375478108,0.47351964735974067
10,5,3,3.9549551010131836,0.5276244444776346
10,5,4,3.9758715629577637,0.5141455859576665
10,5,5,3.9746517340342202,0.5700286691857951
10,5,6,3.9854729175567627,0.4927961300444522
10,5,7,3.9867606163024902,0.5508149568552252
10,5,8,3.995122750600179,0.500644573057148
10,5,9,4.033505916595459,0.44214338979439644
10,5,10,4.051550229390462,0.42476188055047115
10,5,11,4.042488733927409,0.48473770822764106
10,5,12,4.035108804702759,0.528232654742722
10,5,13,4.022616386413574,0.4647189127054899
10,5,14,3.9979968070983887,0.4993711327093293
10,5,15,4.019971609115601,0.5054160604496175
10,5,16,3.9855775038401284,0.5214965300800694
10,5,17,3.9946348667144775,0.5474961280330407
10,5,18,4.006917397181193,0.569664083777783
10,5,19,3.9826296170552573,0.5656522667576753
10,5,20,4.020587762196858,0.538974113135187
10,5,21,4.025476455688477,0.5423318292445808
10,5,22,4.014781713485718,0.5572454410850737
10,5,23,3.9945290883382163,0.5973144677842666
10,5,24,4.016015291213989,0.5476587935789632
10,5,25,4.055006504058838,0.5499898311978849
10,5,26,4.005127032597859,0.5208240119313944
10,5,27,4.040535608927409,0.5343844491692893
10,5,28,4.068534692128499,0.4729059531072954
10,5,29,4.061947425206502,0.5272311624858012
10,5,30,4.028428316116333,0.5178654349992685
