phase,fold,epoch,loss,accuracy
2,5,1,2.12295138835907,0.9365263892118113
2,5,2,2.13106369972229,0.8299451417300387
2,5,3,2.191311001777649,0.8288920750557579
2,5,4,2.1570234298706055,0.8886115156138039
2,5,5,2.1531059741973877,0.9296250779626739
2,5,6,2.16177237033844,0.9575618889120033
2,5,7,2.154809594154358,0.9575618889120033
2,5,8,2.1806204319000244,0.9239211335321175
2,5,9,2.130811929702759,0.9450015024385733
2,5,10,2.1306941509246826,0.9221552531015447
2,5,11,2.1415584087371826,0.8945538689784214
2,5,12,2.1391165256500244,0.9042627591220942
2,5,13,2.143355965614319,0.8742170533932547
2,5,14,2.127273678779602,0.919660371834285
2,5,15,2.1374188661575317,0.9321639239797808
2,5,16,2.127983808517456,0.9450463716448371
2,5,17,2.136417865753174,0.9322207583077148
2,5,18,2.148549199104309,0.9095276230826104
2,5,19,2.179383635520935,0.894586284228228
2,5,20,2.144296884536743,0.9196840528042574
2,5,21,2.1643426418304443,0.8940008123074484
2,5,22,2.156278967857361,0.8649433828461962
2,5,23,2.1510428190231323,0.8757813506097258
2,5,24,2.1855310201644897,0.8996567505720824
2,5,25,2.221405863761902,0.8309990662931839
2,5,26,2.154615879058838,0.8611045620198938
2,5,27,2.159593343734741,0.8967480650547012
2,5,28,2.1578235626220703,0.9092279362302246
2,5,29,2.127530097961426,0.932119054773517
2,5,30,2.166728973388672,0.9083900462618998
