phase,fold,epoch,loss,accuracy
2,5,1,2.2576050758361816,0.7827792908994955
2,5,2,2.287018060684204,0.757596890777669
2,5,3,2.2917370796203613,0.7133068812702681
2,5,4,2.290921449661255,0.7194454302073092
2,5,5,2.26216197013855,0.7901361994072991
2,5,6,2.276927947998047,0.6829500399193494
2,5,7,2.3306853771209717,0.7399102176595783
2,5,8,2.264763355255127,0.791663422502028
2,5,9,2.2989115715026855,0.721401289815612
2,5,10,2.2763426303863525,0.7903941540130798
2,5,11,2.3002548217773438,0.683587266195962
2,5,12,2.302760362625122,0.7527213125039213
2,5,13,2.2852823734283447,0.7531694807438516
2,5,14,2.26358962059021,0.8054650324673209
2,5,15,2.2867984771728516,0.8130206962687782
2,5,16,2.285874366760254,0.7582643202208419
2,5,17,2.288543224334717,0.7143794928691953
2,5,18,2.2722954750061035,0.790122224285638
2,5,19,2.2903504371643066,0.6895433684436242
2,5,20,2.275714635848999,0.7791253496058989
