phase,fold,epoch,loss,accuracy
9,5,1,3.745930814743042,0.7366795135337334
9,5,2,3.739062213897705,0.6942632850241546
9,5,3,3.712076950073242,0.6910052389592032
9,5,4,3.7147634029388428,0.722137725398595
9,5,5,3.6919933319091798,0.7542759374281114
9,5,6,3.7042802810668944,0.8023234934999641
9,5,7,3.7058278560638427,0.8027558190601669
9,5,8,3.6987711906433107,0.820573198706191
9,5,9,3.7100638866424562,0.8002683023143382
9,5,10,3.723231077194214,0.7627077029250943
9,5,11,3.7136744976043703,0.7827095609704304
9,5,12,3.7248538970947265,0.7497143149148803
9,5,13,3.721980571746826,0.7474047437434165
9,5,14,3.7420352935791015,0.7299619822503117
9,5,15,3.7483015060424805,0.7367134623999612
9,5,16,3.742452383041382,0.7307674379184677
9,5,17,3.7443374156951905,0.7030556997780043
9,5,18,3.7573593139648436,0.714050332242552
9,5,19,3.7481212615966797,0.739833691607147
9,5,20,3.7454379558563233,0.7501060658181401
