phase,fold,epoch,loss,accuracy
2,5,1,2.3759944438934326,0.596196535899053
2,5,2,2.365586996078491,0.6212524194424648
2,5,3,2.3641581535339355,0.6559703232680926
2,5,4,2.365523099899292,0.6498805004838187
2,5,5,2.3005359172821045,0.70879160619575
2,5,6,2.307445526123047,0.7245849354823712
2,5,7,2.3268775939941406,0.6653931886606332
2,5,8,2.30893874168396,0.7281023317222411
2,5,9,2.3050315380096436,0.7331828665161998
2,5,10,2.3101022243499756,0.7183923862676741
2,5,11,2.3049113750457764,0.6947712167169181
2,5,12,2.3058176040649414,0.7486575655504766
2,5,13,2.308586359024048,0.7275588026620018
2,5,14,2.3242247104644775,0.7046302937328579
2,5,15,2.3023581504821777,0.689065990989068
2,5,16,2.291783094406128,0.7355148282134867
2,5,17,2.3374810218811035,0.7373748758364143
2,5,18,2.3013336658477783,0.7555056100582813
2,5,19,2.2867965698242188,0.7316270891249059
2,5,20,2.3179852962493896,0.6609132549038876
