phase,fold,epoch,loss,accuracy
1,5,1,1.6572880744934082,0.8388224079160346
1,5,2,1.6290303468704224,0.9117515344695872
1,5,3,1.6403542757034302,0.8579676071055382
1,5,4,1.6462810039520264,0.8801386071670048
1,5,5,1.7204296588897705,0.7446484549932827
1,5,6,1.603936791419983,0.9095846119172691
1,5,7,1.6714630126953125,0.7993197697051653
1,5,8,1.641811490058899,0.8601532567049809
1,5,9,1.654131531715393,0.7939350710141785
1,5,10,1.6270339488983154,0.8624430561550237
1,5,11,1.6191076040267944,0.8955354989837748
1,5,12,1.6503652334213257,0.7839005090019288
1,5,13,1.6207948923110962,0.8348275569370903
1,5,14,1.6442325115203857,0.7864432502363536
1,5,15,1.601927638053894,0.8729988040973415
1,5,16,1.660141944885254,0.8646862715828234
1,5,17,1.587644338607788,0.8840473954357803
1,5,18,1.6599547863006592,0.8419821951769214
1,5,19,1.6781771183013916,0.7495534553343884
1,5,20,1.558545708656311,0.965396464916055
