phase,fold,epoch,loss,accuracy
9,1,1,4.430167007446289,0.030399756734642073
9,1,2,4.303936195373535,0.07387631766801787
9,1,3,4.196105194091797,0.16405762541321203
9,1,4,4.127831268310547,0.2270591420296079
9,1,5,4.082125473022461,0.19530329652800332
9,1,6,4.063973331451416,0.1992122002978412
9,1,7,4.050734043121338,0.22474995258603767
9,1,8,4.07526741027832,0.21700754736094485
9,1,9,4.052521085739135,0.21931109550981703
9,1,10,4.058424091339111,0.22016033677649843
9,1,11,4.089585876464843,0.20551350057867238
9,1,12,4.076008319854736,0.21007277233393942
9,1,13,4.069914245605469,0.2251730663704752
9,1,14,4.083877992630005,0.20674012733011513
9,1,15,4.08879337310791,0.20192365803777287
9,1,16,4.071291732788086,0.1940566288286196
9,1,17,4.087749481201172,0.2198446180283866
9,1,18,4.117226886749267,0.18158524726141773
9,1,19,4.086418724060058,0.16509009351215936
9,1,20,4.140957641601562,0.18221472416810508
