phase,fold,epoch,loss,accuracy
7,5,1,3.7744733691215515,0.276626179904054
7,5,2,3.7467163801193237,0.3614832011174809
7,5,3,3.7466245889663696,0.35657013677593336
7,5,4,3.770994246006012,0.3417034096696146
7,5,5,3.7451518774032593,0.38998441602543776
7,5,6,3.748205065727234,0.4096274096714444
7,5,7,3.7883983850479126,0.34936753892127026
7,5,8,3.778282940387726,0.3825124887089174
7,5,9,3.7997694611549377,0.3588131170901966
7,5,10,3.7856040000915527,0.3908280978228472
7,5,11,3.7559540271759033,0.38716970057684924
7,5,12,3.7857563495635986,0.3672861173564082
7,5,13,3.7658788561820984,0.418075823994446
7,5,14,3.769950747489929,0.36257755483807375
7,5,15,3.797878324985504,0.38641060279308653
7,5,16,3.770904839038849,0.37778745979156353
7,5,17,3.757016658782959,0.38107019149028054
7,5,18,3.788349986076355,0.31481010659495223
7,5,19,3.7648603320121765,0.3200002884640298
7,5,20,3.694421648979187,0.34101928333080606
