phase,fold,epoch,loss,accuracy
4,5,1,2.9687873125076294,0.7637622738224343
4,5,2,2.9419240951538086,0.7831070073717131
4,5,3,2.9285353422164917,0.8239491198047347
4,5,4,2.9054943323135376,0.8351190476190475
4,5,5,2.908281087875366,0.8026490554899646
4,5,6,2.951308488845825,0.7791847041847042
4,5,7,2.9293622970581055,0.792791551882461
4,5,8,2.9290815591812134,0.7850264003673094
4,5,9,2.97331964969635,0.7187229437229438
4,5,10,2.9580384492874146,0.7842311097992917
4,5,11,2.933013916015625,0.7636776102685193
4,5,12,2.907307982444763,0.809331955922865
4,5,13,2.921279788017273,0.7700378967125379
4,5,14,2.920029044151306,0.7733585858585859
4,5,15,2.916278123855591,0.766919191919192
4,5,16,2.956751585006714,0.7800505050505051
4,5,17,2.9391361474990845,0.8380752714308864
4,5,18,2.9292829036712646,0.7958964646464647
4,5,19,2.9619168043136597,0.7611627640036732
4,5,20,2.94907283782959,0.7178220901905111
4,5,21,2.9710086584091187,0.763100788100788
4,5,22,2.969136118888855,0.7493720095693779
4,5,23,2.914499878883362,0.7572285353535353
4,5,24,2.978723406791687,0.7546635758032817
4,5,25,2.9523319005966187,0.8090444166647376
4,5,26,2.964690327644348,0.7575068870523416
4,5,27,2.9661197662353516,0.7989248385304535
4,5,28,2.960783839225769,0.7733585858585857
4,5,29,2.9484200477600098,0.8082512963863231
4,5,30,2.963628649711609,0.7416505643479329
