phase,fold,epoch,loss,accuracy
9,5,1,3.982523282368978,0.48455387664007044
9,5,2,3.9840696652730307,0.456866292117784
9,5,3,4.015384991963704,0.5119790769584082
9,5,4,3.9535254637400308,0.4797812584391034
9,5,5,3.9218033949534097,0.5649900539926116
9,5,6,3.8717524210611978,0.6311155028546334
9,5,7,3.919208606084188,0.6176885496356196
9,5,8,3.9464831352233887,0.5517383984775289
9,5,9,3.9362261295318604,0.5504298185076216
9,5,10,3.922250827153524,0.6160718088884442
9,5,11,3.967050313949585,0.6323506245598429
9,5,12,3.9405786991119385,0.6301690175411403
9,5,13,3.9274276892344155,0.6208942811022206
9,5,14,3.9600557486216226,0.6290694138768957
9,5,15,3.9809385935465493,0.6075724360890601
9,5,16,3.983794927597046,0.6397655266039008
9,5,17,3.918260176976522,0.6051918548734786
9,5,18,3.951026439666748,0.5802481335090031
9,5,19,3.994076728820801,0.6320758951193733
9,5,20,3.98674742380778,0.6567546903224653
9,5,21,4.004144827524821,0.6297311100380155
9,5,22,3.9780192375183105,0.5669061212539473
9,5,23,3.9663448333740234,0.5977487615359469
9,5,24,3.920560439427694,0.6581462016244626
9,5,25,3.920140266418457,0.6379144335914807
9,5,26,3.959622303644816,0.6352092990839794
9,5,27,4.001648664474487,0.676649288477933
9,5,28,3.9926348527272544,0.6144365497626367
9,5,29,4.003178993860881,0.6174156619169408
9,5,30,3.977041006088257,0.5930267232057512
